TransactionLineId,TransactionId,ProductId,Quantity,UnitPriceEUR,LineDiscountPct,NetAmountEUR
TL000002688,TR00001327,PR00168,4.54,32.82,0.1271,130.06
TL000002689,TR00000504,PR00010,1.24,8.17,0.0922,9.19
TL000002690,TR00000350,PR00139,1.64,83.51,0.1151,121.19
TL000002691,TR00000113,PR00202,6.31,41.96,0.0076,262.77
TL000002692,TR00000630,PR00027,3.0,54.75,0.0044,163.53
TL000002693,TR00000678,PR00585,3.0,77.64,0.0812,213.99
TL000002694,TR00000745,PR00369,5.67,78.42,0.1145,393.73
TL000002695,TR00000299,PR00181,4.0,7.75,0.0364,29.87
TL000002696,TR00000086,PR00459,2.0,53.32,0.0142,105.12
TL000002697,TR00000600,PR00507,8.0,85.5,0.0094,677.55
TL000002698,TR00000908,PR00549,2.0,85.06,0.0073,168.89
TL000002699,TR00000472,PR00367,4.0,8.84,0.0556,33.4
TL000002700,TR00000041,PR00110,3.0,41.18,0.1347,106.91
TL000002701,TR00000629,PR00131,0.56,84.98,0.1284,41.48
TL000002702,TR00001369,PR00532,1.0,49.35,0.1429,42.3
TL000002703,TR00001204,PR00412,2.0,102.38,0.0298,198.67
TL000002704,TR00000597,PR00023,2.0,110.29,0.149,187.72
TL000002705,TR00000394,PR00415,6.06,11.2,0.1419,58.22
TL000002706,TR00000597,PR00189,8.0,12.63,0.1047,90.47
TL000002707,TR00000750,PR00322,5.0,62.68,0.013,309.3
TL000002708,TR00000057,PR00153,2.0,51.71,0.1271,90.27
TL000002709,TR00000237,PR00004,2.0,18.4,0.0953,33.29
TL000002710,TR00001355,PR00234,1.0,27.38,0.0962,24.75
TL000002711,TR00000159,PR00481,4.48,31.04,0.0584,130.91
TL000002712,TR00000466,PR00458,1.0,90.25,0.1347,78.1
TL000002713,TR00000908,PR00205,6.08,61.33,0.054,352.73
TL000002714,TR00001045,PR00131,3.83,81.38,0.0159,306.75
TL000002715,TR00000359,PR00592,4.81,15.92,0.1055,68.51
TL000002716,TR00000097,PR00178,5.0,41.62,0.13,181.07
TL000002717,TR00000198,PR00578,4.0,114.12,0.0923,414.36
TL000002718,TR00000391,PR00369,3.38,86.41,0.1238,255.9
TL000002719,TR00000763,PR00034,3.0,98.51,0.1109,262.73
TL000002720,TR00000786,PR00412,6.0,91.09,0.1311,474.9
TL000002721,TR00000190,PR00287,1.0,89.33,0.1198,78.62
TL000002722,TR00000821,PR00037,0.5,40.55,0.0418,19.43
TL000002723,TR00001316,PR00299,12.0,73.08,0.0855,801.95
TL000002724,TR00000699,PR00587,1.35,17.29,0.1226,20.48
TL000002725,TR00000156,PR00305,0.85,88.91,0.0982,68.15
TL000002726,TR00000284,PR00563,4.0,54.39,0.0781,200.55
TL000002727,TR00000092,PR00070,3.0,86.97,0.1356,225.53
TL000002728,TR00001396,PR00407,5.78,99.21,0.0527,543.2
TL000002729,TR00001079,PR00417,6.0,56.9,0.1099,303.87
TL000002730,TR00001062,PR00275,9.0,77.9,0.0304,679.78
TL000002731,TR00000578,PR00536,2.51,68.67,0.0634,161.44
TL000002732,TR00000333,PR00408,11.0,2.17,0.1062,21.31
TL000002733,TR00000681,PR00263,7.0,24.71,0.0358,166.8
TL000002734,TR00001392,PR00098,3.0,70.33,0.1163,186.45
TL000002735,TR00000943,PR00548,4.0,63.72,0.023,249.01
TL000002736,TR00000306,PR00171,0.5,93.52,0.0094,46.32
TL000002737,TR00000206,PR00124,3.27,72.27,0.1252,206.75
TL000002738,TR00001383,PR00213,4.0,89.83,0.058,338.47
TL000002739,TR00001043,PR00484,3.34,57.11,0.1366,164.69
TL000002740,TR00000180,PR00444,2.51,63.12,0.1276,138.23
TL000002741,TR00000379,PR00388,4.0,69.59,0.1277,242.8
TL000002742,TR00000423,PR00194,2.01,6.18,0.0666,11.59
TL000002743,TR00000821,PR00056,1.0,73.1,0.0936,66.26
TL000002744,TR00000707,PR00216,1.0,108.81,0.1145,96.35
TL000002745,TR00001074,PR00154,1.0,70.88,0.1284,61.78
TL000002746,TR00000221,PR00362,2.4,69.64,0.0903,152.04
TL000002747,TR00001099,PR00195,4.72,33.69,0.0776,146.66
TL000002748,TR00001253,PR00270,3.0,79.83,0.0065,237.92
TL000002749,TR00000662,PR00244,1.0,67.88,0.0325,65.68
TL000002750,TR00001030,PR00220,3.0,42.7,0.0918,116.35
TL000002751,TR00000537,PR00497,5.0,51.86,0.0051,257.96
TL000002752,TR00001366,PR00143,3.0,17.56,0.0559,49.73
TL000002753,TR00001221,PR00035,4.0,28.53,0.0877,104.11
TL000002754,TR00001111,PR00565,5.0,88.55,0.0135,436.78
TL000002755,TR00000658,PR00275,1.0,72.11,0.0156,70.99
TL000002756,TR00000281,PR00580,11.38,37.0,0.0545,398.09
TL000002757,TR00001348,PR00292,4.02,71.49,0.0581,270.67
TL000002758,TR00001118,PR00225,3.68,65.18,0.1168,211.85
TL000002759,TR00001304,PR00562,0.62,13.69,0.117,7.5
TL000002760,TR00000023,PR00538,3.89,9.04,0.0175,34.56
TL000002761,TR00000031,PR00409,1.0,115.76,0.0953,104.73
TL000002762,TR00000049,PR00280,5.0,65.97,0.0165,324.38
TL000002763,TR00000137,PR00282,6.0,10.4,0.0091,61.84
TL000002764,TR00001178,PR00549,2.0,84.97,0.001,169.76
TL000002765,TR00001392,PR00424,3.0,28.69,0.1414,73.9
TL000002766,TR00001267,PR00410,2.0,81.51,0.0507,154.75
TL000002767,TR00000837,PR00249,3.82,112.36,0.1189,378.18
TL000002768,TR00000294,PR00054,5.0,81.22,0.1199,357.39
TL000002769,TR00000695,PR00226,4.0,21.84,0.1116,77.62
TL000002770,TR00000975,PR00280,1.0,64.56,0.0019,64.43
TL000002771,TR00000084,PR00590,3.0,95.2,0.0389,274.48
TL000002772,TR00001160,PR00107,2.43,95.88,0.1472,198.69
TL000002773,TR00001179,PR00135,2.0,10.07,0.0773,18.58
TL000002774,TR00001178,PR00059,3.0,65.59,0.1122,174.71
TL000002775,TR00000351,PR00438,3.0,56.23,0.0163,165.96
TL000002776,TR00000950,PR00545,4.0,1.69,0.0298,6.56
TL000002777,TR00001322,PR00001,4.01,76.06,0.0078,302.64
TL000002778,TR00000242,PR00314,2.0,8.82,0.0772,16.29
TL000002779,TR00000835,PR00590,1.0,111.26,0.1211,97.79
TL000002780,TR00000720,PR00361,4.0,94.0,0.1129,333.54
TL000002781,TR00001267,PR00482,6.0,92.55,0.0063,551.82
TL000002782,TR00001098,PR00182,2.76,88.36,0.0475,232.3
TL000002783,TR00001272,PR00290,5.79,30.46,0.1007,158.61
TL000002784,TR00000064,PR00357,8.0,68.31,0.0885,498.12
TL000002785,TR00000064,PR00304,1.57,33.78,0.1134,47.02
TL000002786,TR00001248,PR00257,1.04,53.01,0.0632,51.65
TL000002787,TR00001200,PR00240,6.98,101.24,0.1356,610.82
TL000002788,TR00000964,PR00026,2.01,109.89,0.1083,196.96
TL000002789,TR00000165,PR00419,6.0,23.12,0.1393,119.4
TL000002790,TR00001066,PR00024,4.0,75.62,0.1158,267.46
TL000002791,TR00001130,PR00114,7.0,39.09,0.1286,238.43
TL000002792,TR00000374,PR00577,2.0,97.97,0.0577,184.63
TL000002793,TR00000984,PR00376,3.0,33.28,0.123,87.56
TL000002794,TR00000794,PR00280,2.0,57.78,0.1374,99.69
TL000002795,TR00001388,PR00205,2.01,57.05,0.0153,112.92
TL000002796,TR00000805,PR00459,3.0,51.54,0.0676,144.16
TL000002797,TR00001008,PR00586,3.0,44.99,0.0718,125.29
TL000002798,TR00001324,PR00529,8.0,63.97,0.0783,471.72
TL000002799,TR00000189,PR00414,3.76,94.68,0.0387,342.22
TL000002800,TR00000324,PR00540,2.0,107.37,0.0922,194.93
TL000002801,TR00000470,PR00371,1.0,82.18,0.037,79.14
TL000002802,TR00000151,PR00004,5.0,18.56,0.0821,85.19
TL000002803,TR00000228,PR00379,7.0,38.38,0.1484,228.75
TL000002804,TR00000747,PR00226,1.0,23.18,0.1134,20.55
TL000002805,TR00000855,PR00315,6.0,91.07,0.0767,504.53
TL000002806,TR00001028,PR00540,4.0,104.91,0.1392,361.23
TL000002807,TR00001154,PR00512,4.0,26.02,0.0489,98.98
TL000002808,TR00000173,PR00385,0.68,67.29,0.0155,45.05
TL000002809,TR00000335,PR00505,2.02,42.81,0.0944,78.31
TL000002810,TR00000026,PR00378,1.32,4.26,0.0873,5.13
TL000002811,TR00000253,PR00002,0.83,74.58,0.1366,53.44
TL000002812,TR00000221,PR00439,1.66,109.04,0.0187,177.61
TL000002813,TR00000429,PR00553,5.0,8.33,0.0451,39.79
TL000002814,TR00001055,PR00475,3.15,9.35,0.1189,25.94
TL000002815,TR00000985,PR00063,3.0,17.0,0.0635,47.76
TL000002816,TR00000208,PR00300,3.0,71.52,0.147,183.01
TL000002817,TR00000037,PR00379,1.0,28.47,0.1282,24.82
TL000002818,TR00000804,PR00015,1.0,34.75,0.0077,34.48
TL000002819,TR00000563,PR00600,3.0,66.92,0.1367,173.31
TL000002820,TR00000870,PR00405,2.0,91.27,0.0711,169.58
TL000002821,TR00001156,PR00066,2.84,90.8,0.05,244.96
TL000002822,TR00000311,PR00328,0.81,55.19,0.0202,43.8
TL000002823,TR00001347,PR00080,2.0,17.02,0.0115,33.65
TL000002824,TR00000500,PR00446,2.0,8.87,0.0717,16.46
TL000002825,TR00000729,PR00065,1.0,90.79,0.027,88.33
TL000002826,TR00000053,PR00097,1.0,1.03,0.0113,1.01
TL000002827,TR00000808,PR00489,5.0,55.28,0.0479,263.18
TL000002828,TR00000188,PR00439,1.49,89.65,0.0885,121.76
TL000002829,TR00001153,PR00001,1.77,74.49,0.1027,118.31
TL000002830,TR00000691,PR00049,6.0,98.41,0.019,579.24
TL000002831,TR00000059,PR00524,3.49,73.35,0.1145,226.68
TL000002832,TR00001335,PR00343,5.81,37.45,0.0995,195.91
TL000002833,TR00000471,PR00111,0.94,81.85,0.0909,69.94
TL000002834,TR00000813,PR00224,5.05,25.34,0.0114,126.5
TL000002835,TR00000283,PR00525,2.16,5.91,0.0641,11.95
TL000002836,TR00000063,PR00282,3.0,12.4,0.1242,32.57
TL000002837,TR00000005,PR00289,3.0,57.2,0.0671,160.08
TL000002838,TR00000150,PR00514,2.0,45.99,0.1316,79.88
TL000002839,TR00000270,PR00215,4.0,75.51,0.1435,258.71
TL000002840,TR00000566,PR00519,3.0,31.58,0.0262,92.26
TL000002841,TR00001032,PR00107,2.18,103.6,0.077,208.46
TL000002842,TR00000073,PR00498,2.0,54.52,0.131,94.76
TL000002843,TR00001055,PR00465,4.6,51.02,0.0101,232.33
TL000002844,TR00000978,PR00196,3.0,24.27,0.1163,64.34
TL000002845,TR00001055,PR00330,13.0,73.53,0.0343,923.18
TL000002846,TR00000447,PR00042,2.0,15.75,0.0151,31.03
TL000002847,TR00000906,PR00578,6.0,113.76,0.1047,611.08
TL000002848,TR00001383,PR00520,2.86,88.6,0.053,239.99
TL000002849,TR00000851,PR00578,8.0,107.94,0.0954,781.18
TL000002850,TR00000339,PR00493,2.0,4.13,0.0291,8.01
TL000002851,TR00001155,PR00153,5.0,52.59,0.0807,241.72
TL000002852,TR00000018,PR00224,1.48,26.67,0.0808,36.28
TL000002853,TR00000772,PR00476,1.0,26.38,0.1059,23.59
TL000002854,TR00001144,PR00023,2.0,88.89,0.0124,175.57
TL000002855,TR00000236,PR00530,4.0,13.65,0.0028,54.43
TL000002856,TR00000863,PR00024,3.0,92.0,0.028,268.28
TL000002857,TR00000587,PR00131,3.57,89.05,0.095,287.7
TL000002858,TR00001325,PR00127,7.02,60.24,0.1048,378.57
TL000002859,TR00001196,PR00458,3.0,88.9,0.1225,234.03
TL000002860,TR00000321,PR00171,6.24,95.3,0.0533,562.95
TL000002861,TR00000314,PR00533,3.0,46.65,0.0466,133.44
TL000002862,TR00000006,PR00108,17.0,108.24,0.0909,1672.97
TL000002863,TR00000575,PR00451,9.0,53.71,0.1445,413.54
TL000002864,TR00001217,PR00102,2.52,112.54,0.1275,247.43
TL000002865,TR00001298,PR00095,6.95,90.5,0.005,625.82
TL000002866,TR00000556,PR00508,4.09,55.18,0.0873,206.0
TL000002867,TR00000801,PR00402,2.0,34.7,0.0632,65.02
TL000002868,TR00000960,PR00579,1.55,48.02,0.0711,69.13
TL000002869,TR00001133,PR00419,2.0,24.46,0.002,48.82
TL000002870,TR00000628,PR00496,6.0,84.88,0.0325,492.73
TL000002871,TR00001289,PR00059,11.0,64.44,0.0496,673.72
TL000002872,TR00000784,PR00496,1.0,87.11,0.1271,76.04
TL000002873,TR00001085,PR00343,6.62,42.98,0.0967,257.0
TL000002874,TR00000195,PR00146,12.3,8.95,0.0416,105.52
TL000002875,TR00000073,PR00287,5.0,114.45,0.0584,538.85
TL000002876,TR00000084,PR00332,2.0,8.76,0.0451,16.74
TL000002877,TR00000628,PR00022,2.0,5.56,0.061,10.44
TL000002878,TR00001344,PR00230,15.0,73.51,0.0134,1087.95
TL000002879,TR00000388,PR00294,1.0,74.94,0.0154,73.79
TL000002880,TR00000794,PR00149,0.62,67.18,0.0382,40.06
TL000002881,TR00000126,PR00230,3.0,69.76,0.1283,182.42
TL000002882,TR00000231,PR00155,0.83,93.96,0.0965,70.46
TL000002883,TR00000958,PR00553,1.0,7.13,0.0057,7.09
TL000002884,TR00000406,PR00445,3.44,14.52,0.0162,49.13
TL000002885,TR00001265,PR00200,0.85,30.72,0.0186,25.62
TL000002886,TR00001166,PR00527,14.7,7.1,0.0797,96.02
TL000002887,TR00000844,PR00448,5.0,74.48,0.001,372.03
TL000002888,TR00000937,PR00138,3.05,90.54,0.0176,271.28
TL000002889,TR00000294,PR00032,1.01,11.98,0.019,11.87
TL000002890,TR00000895,PR00045,2.44,79.18,0.0736,178.98
TL000002891,TR00000596,PR00237,9.0,52.6,0.0314,458.56
TL000002892,TR00001110,PR00059,3.0,62.55,0.0137,185.08
TL000002893,TR00000086,PR00019,5.0,87.01,0.0569,410.32
TL000002894,TR00000955,PR00316,4.0,87.69,0.1157,310.2
TL000002895,TR00000028,PR00547,12.0,86.37,0.1024,930.33
TL000002896,TR00000884,PR00494,8.0,11.38,0.0327,88.06
TL000002897,TR00001218,PR00441,0.71,52.01,0.0841,33.82
TL000002898,TR00000328,PR00516,1.0,107.9,0.0642,100.98
TL000002899,TR00000321,PR00142,1.0,45.89,0.127,40.06
TL000002900,TR00000418,PR00070,6.0,83.67,0.1472,428.14
TL000002901,TR00001092,PR00027,7.0,63.56,0.0462,424.35
TL000002902,TR00000325,PR00048,3.0,99.35,0.0131,294.15
TL000002903,TR00000968,PR00493,4.0,3.73,0.0775,13.75
TL000002904,TR00000892,PR00335,4.0,80.78,0.0514,306.49
TL000002905,TR00000936,PR00037,1.05,45.42,0.0079,47.32
TL000002906,TR00000965,PR00121,5.0,10.86,0.145,46.44
TL000002907,TR00001207,PR00115,2.0,51.1,0.0613,95.94
TL000002908,TR00000311,PR00119,1.0,35.49,0.0002,35.48
TL000002909,TR00000498,PR00583,4.27,61.25,0.071,242.97
TL000002910,TR00000968,PR00277,2.0,8.04,0.1264,14.04
TL000002911,TR00001033,PR00064,0.97,15.53,0.0596,14.17
TL000002912,TR00000954,PR00428,8.02,101.03,0.1203,712.76
TL000002913,TR00000450,PR00380,2.0,66.91,0.1099,119.11
TL000002914,TR00001300,PR00306,2.81,15.17,0.0523,40.4
TL000002915,TR00000582,PR00308,3.0,20.56,0.0081,61.17
TL000002916,TR00000354,PR00168,13.24,34.44,0.0461,434.94
TL000002917,TR00001024,PR00055,6.42,81.25,0.0708,484.66
TL000002918,TR00000755,PR00208,6.0,106.25,0.1054,570.32
TL000002919,TR00000903,PR00205,3.99,56.66,0.0929,205.07
TL000002920,TR00000239,PR00321,6.0,80.72,0.1366,418.16
TL000002921,TR00001189,PR00094,2.1,39.41,0.0978,74.66
TL000002922,TR00001234,PR00108,1.0,104.46,0.0176,102.62
TL000002923,TR00000274,PR00180,1.18,17.11,0.0385,19.41
TL000002924,TR00000361,PR00577,5.0,77.98,0.0568,367.75
TL000002925,TR00000648,PR00308,3.0,19.24,0.1125,51.23
TL000002926,TR00001321,PR00409,1.0,94.0,0.1254,82.21
TL000002927,TR00001055,PR00119,3.0,36.19,0.0063,107.88
TL000002928,TR00000807,PR00491,2.0,1.45,0.0261,2.83
TL000002929,TR00000465,PR00473,6.0,51.78,0.0284,301.85
TL000002930,TR00000815,PR00475,6.36,7.2,0.0302,44.41
TL000002931,TR00001364,PR00224,4.16,29.01,0.1351,104.36
TL000002932,TR00001206,PR00096,3.0,68.64,0.0996,185.42
TL000002933,TR00000298,PR00576,2.0,95.17,0.0874,173.71
TL000002934,TR00001151,PR00438,7.0,52.73,0.1298,321.19
TL000002935,TR00000694,PR00334,2.0,21.61,0.0595,40.65
TL000002936,TR00000243,PR00592,4.25,19.8,0.0421,80.59
TL000002937,TR00000753,PR00471,6.0,65.4,0.0636,367.44
TL000002938,TR00000083,PR00183,13.0,51.91,0.1294,587.52
TL000002939,TR00001356,PR00515,2.0,50.46,0.137,87.1
TL000002940,TR00000828,PR00517,5.0,85.91,0.1099,382.33
TL000002941,TR00000981,PR00224,1.47,32.15,0.1025,42.41
TL000002942,TR00000101,PR00321,4.0,80.01,0.0949,289.66
TL000002943,TR00001383,PR00181,6.0,8.37,0.1226,44.06
TL000002944,TR00001175,PR00440,7.0,87.3,0.0036,608.88
TL000002945,TR00000367,PR00576,5.0,83.87,0.0491,398.78
TL000002946,TR00000431,PR00088,1.23,87.6,0.1454,92.08
TL000002947,TR00001191,PR00291,5.99,81.06,0.0572,457.78
TL000002948,TR00000083,PR00090,1.56,68.38,0.0172,104.84
TL000002949,TR00001018,PR00514,5.0,48.91,0.0196,239.77
TL000002950,TR00000795,PR00023,5.0,98.02,0.1249,428.87
TL000002951,TR00001340,PR00501,10.0,43.33,0.1022,389.03
TL000002952,TR00000827,PR00084,2.0,67.53,0.0941,122.35
TL000002953,TR00000279,PR00033,1.0,33.75,0.0543,31.92
TL000002954,TR00000803,PR00259,5.33,47.29,0.0902,229.35
TL000002955,TR00000893,PR00467,2.1,35.75,0.1422,64.4
TL000002956,TR00000470,PR00241,2.0,87.71,0.0437,167.76
TL000002957,TR00001084,PR00281,1.0,50.69,0.1476,43.2
TL000002958,TR00001138,PR00440,1.0,99.63,0.0278,96.86
TL000002959,TR00000958,PR00114,7.0,35.93,0.0659,234.91
TL000002960,TR00000556,PR00270,2.0,81.16,0.128,141.53
TL000002961,TR00000750,PR00313,9.6,63.14,0.0246,591.24
TL000002962,TR00000257,PR00567,3.43,98.76,0.0253,330.15
TL000002963,TR00000657,PR00491,4.0,1.44,0.0035,5.76
TL000002964,TR00000194,PR00136,5.0,6.21,0.1288,27.04
TL000002965,TR00000783,PR00240,11.24,90.79,0.032,987.81
TL000002966,TR00000663,PR00324,2.63,93.89,0.1253,216.0
TL000002967,TR00001002,PR00230,4.0,57.83,0.0832,212.07
TL000002968,TR00001243,PR00147,0.5,20.91,0.0933,9.48
TL000002969,TR00000280,PR00598,4.0,39.0,0.1364,134.72
TL000002970,TR00000647,PR00042,9.0,11.52,0.0742,96.02
TL000002971,TR00001275,PR00027,3.0,54.42,0.0275,158.78
TL000002972,TR00001364,PR00163,2.0,38.37,0.1019,68.92
TL000002973,TR00000271,PR00361,1.0,116.82,0.036,112.6
TL000002974,TR00000052,PR00193,3.0,8.79,0.0568,24.87
TL000002975,TR00000430,PR00027,3.0,73.16,0.0093,217.44
TL000002976,TR00001108,PR00019,5.0,91.18,0.136,393.93
TL000002977,TR00001207,PR00359,3.0,98.34,0.1265,257.69
TL000002978,TR00000639,PR00173,2.0,51.13,0.1358,88.38
TL000002979,TR00000962,PR00238,10.59,57.36,0.0605,570.7
TL000002980,TR00001302,PR00348,5.73,88.82,0.1452,435.07
TL000002981,TR00000588,PR00130,4.0,72.29,0.0574,272.56
TL000002982,TR00000150,PR00177,1.0,98.39,0.0952,89.02
TL000002983,TR00001105,PR00164,7.0,30.58,0.1085,190.8
TL000002984,TR00000813,PR00528,3.0,68.62,0.0445,196.7
TL000002985,TR00000611,PR00067,6.98,23.49,0.0723,152.11
TL000002986,TR00000066,PR00399,8.0,5.63,0.1263,39.36
TL000002987,TR00000382,PR00021,3.51,48.99,0.1297,149.65
TL000002988,TR00000047,PR00592,2.75,15.82,0.0022,43.4
TL000002989,TR00001246,PR00214,6.0,2.45,0.0275,14.31
TL000002990,TR00000280,PR00450,7.0,109.71,0.0724,712.37
TL000002991,TR00000176,PR00592,3.19,18.9,0.105,53.95
TL000002992,TR00001397,PR00255,2.43,52.14,0.0314,122.72
TL000002993,TR00000796,PR00387,1.0,112.39,0.0171,110.47
TL000002994,TR00001247,PR00157,2.0,45.07,0.0064,89.57
TL000002995,TR00001180,PR00295,4.44,47.44,0.0454,201.05
TL000002996,TR00000269,PR00144,2.0,31.37,0.0524,59.45
TL000002997,TR00000056,PR00018,2.0,56.22,0.0402,107.92
TL000002998,TR00000643,PR00575,0.6,98.89,0.0662,55.4
TL000002999,TR00000049,PR00185,6.0,82.35,0.0997,444.86
TL000003000,TR00000997,PR00161,3.0,66.31,0.0247,194.03
TL000003001,TR00001329,PR00016,5.0,25.33,0.0428,121.21
TL000003002,TR00000606,PR00552,5.0,88.73,0.0543,419.59
TL000003003,TR00001233,PR00076,7.32,73.69,0.0892,491.3
TL000003004,TR00000779,PR00333,3.19,89.49,0.1366,246.47
TL000003005,TR00000351,PR00131,5.6,89.7,0.1446,429.7
TL000003006,TR00000271,PR00462,1.0,68.88,0.0104,68.17
TL000003007,TR00000125,PR00201,4.0,76.02,0.0572,286.68
TL000003008,TR00000668,PR00073,6.0,46.46,0.1458,238.15
TL000003009,TR00000396,PR00257,2.28,51.08,0.0014,116.29
TL000003010,TR00000700,PR00269,8.0,88.49,0.0284,687.78
TL000003011,TR00001164,PR00309,8.0,98.65,0.1077,704.21
TL000003012,TR00000071,PR00582,3.74,41.69,0.0561,147.19
TL000003013,TR00001111,PR00197,7.0,31.15,0.0832,199.87
TL000003014,TR00000163,PR00332,3.0,7.9,0.1068,21.16
TL000003015,TR00000639,PR00177,1.0,86.71,0.0635,81.21
TL000003016,TR00001007,PR00150,2.0,119.98,0.1176,211.76
TL000003017,TR00000761,PR00222,3.0,83.16,0.083,228.76
TL000003018,TR00001119,PR00072,2.0,63.69,0.1139,112.88
TL000003019,TR00000417,PR00256,3.0,8.3,0.0596,23.42
TL000003020,TR00000002,PR00234,6.0,27.74,0.0041,165.75
TL000003021,TR00000227,PR00096,2.0,51.49,0.0222,100.68
TL000003022,TR00001372,PR00031,1.0,78.2,0.1419,67.1
TL000003023,TR00000144,PR00404,7.0,29.94,0.1071,187.1
TL000003024,TR00000998,PR00323,5.0,17.27,0.0067,85.74
TL000003025,TR00001299,PR00557,0.59,45.94,0.0246,26.44
TL000003026,TR00001305,PR00334,4.0,23.2,0.1466,79.19
TL000003027,TR00000599,PR00563,5.0,56.79,0.0395,272.74
TL000003028,TR00000550,PR00267,3.29,56.39,0.0379,178.48
TL000003029,TR00001151,PR00484,1.54,50.87,0.0458,74.75
TL000003030,TR00000032,PR00252,0.95,52.94,0.065,47.02
TL000003031,TR00001189,PR00343,2.93,33.5,0.0478,93.47
TL000003032,TR00001149,PR00289,4.0,56.82,0.1277,198.24
TL000003033,TR00001170,PR00475,3.21,9.29,0.0362,28.73
TL000003034,TR00001054,PR00173,3.0,41.09,0.078,113.66
TL000003035,TR00000519,PR00589,8.48,13.83,0.058,110.46
TL000003036,TR00000459,PR00347,2.0,18.53,0.125,32.43
TL000003037,TR00000662,PR00369,0.85,83.52,0.0348,68.52
TL000003038,TR00000637,PR00217,2.0,54.38,0.0568,102.58
TL000003039,TR00000959,PR00403,0.82,94.99,0.0284,75.68
TL000003040,TR00001239,PR00296,1.0,93.48,0.1101,83.19
TL000003041,TR00001300,PR00250,11.0,86.75,0.0644,892.81
TL000003042,TR00000977,PR00273,11.46,47.7,0.0666,510.19
TL000003043,TR00000146,PR00027,1.0,54.41,0.0143,53.63
TL000003044,TR00000376,PR00564,1.0,33.46,0.0627,31.36
TL000003045,TR00001109,PR00157,5.0,46.61,0.0278,226.55
TL000003046,TR00000646,PR00573,3.0,92.55,0.04,266.53
TL000003047,TR00001179,PR00424,4.0,28.1,0.1476,95.8
TL000003048,TR00000481,PR00353,4.0,39.82,0.0166,156.65
TL000003049,TR00000644,PR00157,3.0,39.76,0.082,109.51
TL000003050,TR00000644,PR00105,5.54,18.66,0.0096,102.41
TL000003051,TR00000083,PR00169,1.0,62.42,0.1108,55.5
TL000003052,TR00001066,PR00421,1.76,48.88,0.0981,77.58
TL000003053,TR00001261,PR00515,2.0,51.17,0.018,100.5
TL000003054,TR00000479,PR00040,2.52,103.06,0.0949,235.05
TL000003055,TR00000739,PR00470,2.63,108.4,0.1122,253.11
TL000003056,TR00000875,PR00420,3.0,1.72,0.0693,4.81
TL000003057,TR00001086,PR00261,1.0,94.84,0.0516,89.95
TL000003058,TR00001209,PR00043,3.0,20.28,0.051,57.74
TL000003059,TR00000927,PR00274,1.47,117.75,0.1006,155.69
TL000003060,TR00001233,PR00448,4.0,60.74,0.0617,227.97
TL000003061,TR00000827,PR00287,3.0,92.29,0.0651,258.84
TL000003062,TR00001371,PR00600,7.0,65.04,0.0672,424.67
TL000003063,TR00001171,PR00388,3.0,74.93,0.0661,209.92
TL000003064,TR00001002,PR00500,3.0,90.67,0.0115,268.89
TL000003065,TR00000847,PR00364,2.67,79.26,0.1069,189.01
TL000003066,TR00000129,PR00535,4.0,46.59,0.0135,183.82
TL000003067,TR00000072,PR00496,4.0,72.86,0.1197,256.53
TL000003068,TR00000049,PR00251,1.0,68.2,0.0147,67.2
TL000003069,TR00000788,PR00466,1.0,12.52,0.0492,11.9
TL000003070,TR00000146,PR00479,6.85,5.33,0.1243,31.98
TL000003071,TR00000475,PR00569,4.0,51.22,0.1275,178.75
TL000003072,TR00000086,PR00138,3.74,79.74,0.1053,266.83
TL000003073,TR00001340,PR00129,3.0,69.55,0.1342,180.64
TL000003074,TR00000657,PR00254,2.0,81.34,0.0471,155.02
TL000003075,TR00000614,PR00594,11.0,67.18,0.1233,647.84
TL000003076,TR00000520,PR00052,10.0,74.07,0.0931,671.75
TL000003077,TR00000498,PR00362,2.73,74.21,0.1043,181.46
TL000003078,TR00000511,PR00530,2.0,14.06,0.0541,26.6
TL000003079,TR00000852,PR00106,6.0,31.51,0.01,187.15
TL000003080,TR00000527,PR00418,5.65,11.62,0.056,61.96
TL000003081,TR00000559,PR00326,6.0,20.06,0.0634,112.75
TL000003082,TR00000595,PR00350,5.0,10.19,0.0041,50.76
TL000003083,TR00000345,PR00327,1.73,1.79,0.0243,3.02
TL000003084,TR00000104,PR00178,5.0,41.91,0.0548,198.06
TL000003085,TR00000250,PR00342,4.16,52.11,0.0778,199.9
TL000003086,TR00000394,PR00095,8.16,96.23,0.0895,714.92
TL000003087,TR00000439,PR00343,0.97,43.13,0.0304,40.57
TL000003088,TR00001158,PR00430,6.0,70.08,0.1331,364.55
TL000003089,TR00001108,PR00453,2.0,51.47,0.1215,90.43
TL000003090,TR00000649,PR00588,4.0,46.44,0.1098,165.37
TL000003091,TR00000142,PR00364,1.62,65.97,0.0293,103.74
TL000003092,TR00000828,PR00496,2.0,99.93,0.015,196.85
TL000003093,TR00000454,PR00312,0.5,48.04,0.1445,20.55
TL000003094,TR00000109,PR00301,9.0,35.28,0.0196,311.29
TL000003095,TR00001243,PR00417,3.0,53.52,0.0058,159.64
TL000003096,TR00000669,PR00029,9.0,72.14,0.106,580.39
TL000003097,TR00000121,PR00445,0.71,11.25,0.1467,6.82
TL000003098,TR00000999,PR00330,2.0,68.04,0.0744,125.96
