ContactId,Category,NetAmount
CT001104,Pesce,516.12
CT001104,Surgelati,310.29
CT001104,Vino,320.32
CT001105,Bevande,193.2
CT001105,Latticini,136.95
CT001105,Vino,541.91
CT001106,Bevande,177.68
CT001107,Bevande,1828.07
CT001107,Carni,224.06
CT001107,Dispensa,611.1800000000001
CT001107,Latticini,527.52
CT001107,Ortofrutta,296.36
CT001107,Pesce,289.15
CT001107,Surgelati,605.33
CT001107,Vino,77.57
CT001108,Bevande,918.4
CT001108,Carni,538.4
CT001108,Dispensa,976.8299999999999
CT001108,Latticini,586.5799999999999
CT001108,Ortofrutta,1179.3899999999999
CT001108,Pesce,934.76
CT001108,Surgelati,277.7
CT001109,Bevande,77.88
CT001109,Carni,537.52
CT001109,Vino,219.78
CT001110,Bevande,1336.69
CT001110,Carni,224.37
CT001110,Dispensa,156.12
CT001110,Latticini,533.02
CT001110,Vino,361.83
CT001111,Bevande,415.15999999999997
CT001111,Carni,127.07000000000001
CT001111,Dispensa,463.36
CT001111,Latticini,230.7
CT001111,Ortofrutta,248.72
CT001111,Pesce,375.91
CT001111,Surgelati,207.78
CT001112,Bevande,1184.19
CT001112,Carni,611.67
CT001112,Dispensa,51.37
CT001112,Latticini,28.62
CT001112,Ortofrutta,336.46
CT001112,Pesce,194.85
CT001112,Surgelati,304.48
CT001112,Vino,1551.44
CT001113,Bevande,1141.49
CT001113,Carni,70.68
CT001113,Dispensa,5.79
CT001113,Latticini,819.76
CT001113,Ortofrutta,612.09
CT001113,Surgelati,148.79999999999998
CT001113,Vino,360.53000000000003
CT001114,Bevande,344.19
CT001114,Carni,98.43
CT001114,Dispensa,6.98
CT001114,Latticini,112.38999999999999
CT001114,Ortofrutta,482.37
CT001114,Pesce,1139.9499999999998
CT001114,Surgelati,432.77
CT001114,Vino,1042.94
CT001115,Bevande,164.43
CT001115,Carni,99.36
CT001115,Dispensa,221.4
CT001115,Latticini,599.76
CT001115,Ortofrutta,542.5999999999999
CT001115,Pesce,456.84000000000003
CT001115,Vino,138.82
CT001116,Latticini,138.22
CT001116,Surgelati,503.5
CT001116,Vino,762.4
CT001117,Bevande,571.73
CT001117,Carni,211.92000000000002
CT001117,Dispensa,409.33
CT001117,Latticini,41.78
CT001117,Ortofrutta,287.1
CT001117,Surgelati,951.2800000000001
CT001117,Vino,74.0
CT001118,Bevande,1175.14
CT001118,Carni,473.63
CT001118,Dispensa,5.93
CT001118,Latticini,1520.47
CT001118,Ortofrutta,593.38
CT001118,Pesce,878.26
CT001118,Surgelati,512.15
CT001119,Bevande,1606.6399999999999
CT001119,Carni,1082.97
CT001119,Latticini,1733.18
CT001119,Ortofrutta,196.69
CT001119,Pesce,261.77
CT001119,Vino,883.37
CT001120,Bevande,459.27
CT001120,Carni,9.97
CT001120,Dispensa,188.25
CT001120,Latticini,870.48
CT001120,Ortofrutta,648.41
CT001120,Pesce,210.43
CT001120,Surgelati,461.83
CT001121,Bevande,371.13
CT001121,Carni,167.74
CT001121,Dispensa,831.01
CT001121,Latticini,371.04
CT001121,Ortofrutta,100.45
CT001121,Surgelati,87.31
CT001121,Vino,23.98
CT001122,Bevande,538.78
CT001122,Carni,560.6700000000001
CT001122,Dispensa,231.67999999999998
CT001122,Latticini,261.84000000000003
CT001122,Ortofrutta,1278.3700000000001
CT001122,Pesce,446.81000000000006
CT001122,Vino,524.51
CT001123,Bevande,341.88
CT001123,Dispensa,70.29
CT001123,Latticini,227.0
CT001123,Surgelati,208.15
CT001123,Vino,134.31
CT001124,Bevande,556.93
CT001124,Carni,1455.41
CT001124,Dispensa,25.75
CT001124,Latticini,237.21
CT001124,Ortofrutta,1267.29
CT001124,Pesce,675.03
CT001124,Surgelati,248.19
CT001124,Vino,1159.97
CT001125,Bevande,331.63
CT001125,Carni,512.87
CT001125,Dispensa,499.1
CT001125,Latticini,16.61
CT001125,Ortofrutta,1190.31
CT001125,Vino,589.0899999999999
CT001126,Bevande,448.55
CT001126,Carni,124.61
CT001126,Dispensa,57.53
CT001126,Latticini,400.1
CT001126,Ortofrutta,658.83
CT001126,Pesce,239.37
CT001126,Surgelati,1382.3200000000002
CT001126,Vino,1060.98
CT001127,Bevande,504.09999999999997
CT001127,Carni,625.81
CT001127,Dispensa,753.95
CT001127,Latticini,328.53
CT001127,Ortofrutta,153.14
CT001127,Pesce,339.64
CT001127,Vino,1138.85
CT001128,Dispensa,106.99
CT001128,Latticini,95.46000000000001
CT001128,Pesce,247.41
CT001128,Surgelati,42.3
CT001128,Vino,47.55
CT001129,Bevande,565.17
CT001129,Dispensa,774.6800000000001
CT001129,Surgelati,136.26
CT001129,Vino,111.41
CT001130,Bevande,861.22
CT001130,Carni,767.55
CT001130,Dispensa,205.64
CT001130,Ortofrutta,185.19
CT001130,Pesce,211.72
CT001130,Vino,1498.44
CT001131,Bevande,695.8199999999999
CT001131,Carni,357.74
CT001131,Ortofrutta,42.23
CT001132,Bevande,107.13999999999999
CT001132,Dispensa,12.09
CT001132,Latticini,500.58
CT001132,Vino,158.01
CT001133,Bevande,601.28
CT001133,Carni,1085.3899999999999
CT001133,Dispensa,233.78
CT001133,Latticini,418.98
CT001133,Ortofrutta,622.28
CT001133,Pesce,223.88
CT001133,Surgelati,370.53999999999996
CT001134,Bevande,8.94
CT001134,Carni,556.29
CT001134,Dispensa,91.4
CT001134,Latticini,253.49
CT001134,Ortofrutta,456.55
CT001134,Pesce,202.83
CT001134,Surgelati,185.16
CT001134,Vino,961.05
CT001135,Carni,724.96
CT001135,Dispensa,164.33
CT001135,Latticini,514.55
CT001135,Pesce,336.8
CT001135,Vino,66.97
CT001136,Bevande,953.13
CT001136,Carni,368.13
CT001136,Latticini,94.01
CT001136,Ortofrutta,333.53999999999996
CT001137,Bevande,538.94
CT001137,Carni,277.77
CT001137,Dispensa,440.32000000000005
CT001137,Latticini,286.6
CT001137,Ortofrutta,415.18
CT001137,Pesce,229.45
CT001137,Surgelati,456.73
CT001137,Vino,257.15
CT001138,Bevande,513.84
CT001138,Carni,1416.6000000000001
CT001138,Dispensa,357.64
CT001138,Latticini,523.35
CT001138,Ortofrutta,15.14
CT001138,Pesce,697.44
CT001138,Surgelati,1044.77
CT001138,Vino,752.35
CT001139,Bevande,240.25
CT001139,Carni,154.42
CT001139,Latticini,450.09
CT001139,Ortofrutta,37.43
CT001139,Pesce,477.02
CT001139,Vino,147.08
CT001140,Bevande,149.33
CT001140,Carni,1067.87
CT001140,Dispensa,669.04
CT001140,Latticini,87.01
CT001140,Vino,873.86
CT001141,Carni,924.68
CT001141,Dispensa,351.64000000000004
CT001141,Latticini,635.09
CT001141,Ortofrutta,194.44
CT001141,Pesce,32.34
CT001141,Surgelati,745.8
CT001141,Vino,1799.8400000000001
CT001142,Bevande,383.43
CT001142,Carni,379.76
CT001142,Latticini,633.3
CT001142,Ortofrutta,11.68
CT001142,Pesce,214.87
CT001142,Surgelati,47.81
CT001142,Vino,838.77
CT001143,Bevande,616.17
CT001143,Carni,577.24
CT001143,Dispensa,604.74
CT001143,Ortofrutta,165.16
CT001143,Pesce,185.62
CT001143,Surgelati,115.6
CT001143,Vino,1163.0
CT001144,Bevande,226.21
CT001144,Dispensa,10.18
CT001144,Latticini,140.83
CT001144,Pesce,429.16
CT001144,Vino,171.04
CT001145,Bevande,98.52000000000001
CT001145,Carni,390.98
CT001145,Dispensa,357.34
CT001145,Latticini,1236.08
CT001145,Ortofrutta,1216.8
CT001145,Pesce,632.91
CT001145,Vino,1005.33
CT001146,Bevande,167.73
CT001146,Carni,434.1
CT001146,Dispensa,367.46
CT001146,Ortofrutta,377.99
CT001146,Surgelati,145.41
CT001146,Vino,840.72
CT001147,Dispensa,11.55
CT001147,Latticini,75.31
CT001147,Ortofrutta,139.39
CT001147,Pesce,70.32
CT001147,Vino,204.05
CT001148,Bevande,779.53
CT001148,Carni,754.99
CT001148,Dispensa,175.91
CT001148,Latticini,316.33000000000004
CT001148,Ortofrutta,73.09
CT001148,Pesce,624.37
CT001148,Surgelati,199.75
CT001148,Vino,540.89
CT001149,Bevande,676.1
CT001149,Carni,171.66
CT001149,Dispensa,247.82999999999998
CT001149,Latticini,28.42
CT001149,Ortofrutta,243.77
CT001149,Pesce,370.22
CT001149,Surgelati,149.65
CT001149,Vino,691.6
CT001150,Bevande,363.01
CT001150,Carni,283.89
CT001150,Dispensa,35.7
CT001150,Latticini,349.22
CT001150,Ortofrutta,35.73
CT001150,Surgelati,88.36
CT001150,Vino,149.54
CT001151,Latticini,363.34
CT001151,Surgelati,74.84
CT001152,Bevande,873.6
CT001152,Carni,1934.73
CT001152,Dispensa,18.9
CT001152,Latticini,650.89
CT001152,Ortofrutta,447.18
CT001152,Pesce,92.15
CT001152,Vino,315.6
CT001153,Bevande,307.52
CT001153,Carni,768.73
CT001153,Latticini,130.99
CT001153,Ortofrutta,308.03999999999996
CT001153,Pesce,657.8499999999999
CT001154,Bevande,549.2900000000001
CT001154,Carni,77.83
CT001154,Dispensa,302.98
CT001154,Latticini,432.27
CT001154,Ortofrutta,1025.53
CT001154,Pesce,782.86
CT001154,Surgelati,174.52
CT001154,Vino,1457.1100000000001
CT001155,Bevande,35.48
CT001155,Carni,79.36
CT001155,Dispensa,12.18
CT001155,Latticini,517.1
CT001155,Ortofrutta,224.54
CT001155,Surgelati,170.1
CT001156,Bevande,1208.46
CT001156,Carni,19.79
CT001156,Dispensa,756.75
CT001156,Latticini,89.71000000000001
CT001156,Ortofrutta,1007.09
CT001156,Surgelati,650.49
CT001156,Vino,790.44
CT001157,Bevande,649.09
CT001157,Carni,1270.1399999999999
CT001157,Dispensa,124.77
CT001157,Latticini,399.38
CT001157,Ortofrutta,235.06
CT001157,Pesce,525.67
CT001157,Surgelati,301.94
CT001157,Vino,325.22
CT001158,Bevande,95.8
CT001158,Carni,763.03
CT001158,Dispensa,422.25
CT001158,Pesce,741.13
CT001158,Surgelati,192.02
CT001159,Bevande,190.56
CT001159,Carni,634.21
CT001159,Dispensa,517.87
CT001159,Latticini,853.41
CT001159,Ortofrutta,617.04
CT001159,Pesce,70.05
CT001159,Vino,1018.4599999999999
CT001160,Bevande,477.74
CT001160,Dispensa,285.75
CT001160,Latticini,147.12
CT001160,Ortofrutta,1464.91
CT001160,Pesce,66.06
CT001160,Surgelati,33.06
CT001160,Vino,24.27
CT001161,Bevande,491.95
CT001161,Carni,887.5
CT001161,Dispensa,434.13
CT001161,Latticini,333.27
CT001161,Ortofrutta,1284.6100000000001
CT001161,Vino,1278.06
CT001162,Bevande,77.27
CT001162,Carni,943.5
CT001162,Dispensa,58.37
CT001162,Latticini,617.44
CT001162,Ortofrutta,57.94
CT001162,Vino,1378.1599999999999
CT001163,Bevande,937.74
CT001163,Carni,875.07
CT001163,Dispensa,1004.72
CT001163,Latticini,917.9100000000001
CT001163,Ortofrutta,1401.96
CT001163,Surgelati,687.47
CT001163,Vino,1522.42
CT001164,Bevande,96.79
CT001164,Carni,116.69
CT001164,Dispensa,231.65
CT001164,Ortofrutta,873.34
CT001164,Pesce,517.74
CT001164,Vino,661.73
CT001165,Bevande,358.74
CT001165,Carni,190.81
CT001165,Dispensa,225.18
CT001165,Latticini,57.18
CT001165,Ortofrutta,715.87
CT001165,Pesce,90.22999999999999
CT001165,Surgelati,137.73
CT001165,Vino,714.6600000000001
CT001166,Latticini,35.96
CT001166,Ortofrutta,517.78
CT001166,Pesce,55.47
CT001166,Surgelati,227.5
CT001167,Bevande,451.69
CT001167,Carni,749.0799999999999
CT001167,Dispensa,288.7
CT001167,Latticini,922.97
CT001167,Surgelati,138.88
CT001167,Vino,567.56
CT001168,Bevande,1496.75
CT001168,Carni,895.5999999999999
CT001168,Dispensa,1398.73
CT001168,Latticini,430.03
CT001168,Ortofrutta,1487.26
CT001168,Pesce,1006.57
CT001168,Surgelati,160.73000000000002
CT001168,Vino,1042.54
CT001169,Bevande,477.47
CT001169,Carni,410.7
CT001169,Dispensa,50.66
CT001169,Latticini,165.55
CT001169,Pesce,166.76
CT001169,Surgelati,424.08
CT001169,Vino,473.46000000000004
CT001170,Bevande,572.29
CT001170,Carni,335.12
CT001170,Dispensa,405.24
CT001170,Latticini,218.61
CT001170,Ortofrutta,1343.97
CT001170,Pesce,140.97
CT001170,Vino,441.55
CT001171,Bevande,201.69
CT001171,Dispensa,7.26
CT001171,Ortofrutta,257.13
CT001171,Pesce,312.21
CT001171,Vino,73.12
CT001172,Bevande,116.98
CT001172,Ortofrutta,364.88
CT001173,Bevande,183.51
CT001173,Dispensa,132.98
CT001173,Ortofrutta,261.21
CT001173,Pesce,296.05
CT001173,Vino,361.18
CT001174,Bevande,166.32
CT001174,Carni,554.78
CT001174,Dispensa,331.27
CT001174,Latticini,516.41
CT001174,Pesce,818.3599999999999
CT001174,Surgelati,335.92
CT001174,Vino,272.96
CT001175,Bevande,197.85000000000002
CT001175,Latticini,109.31
CT001175,Ortofrutta,901.9199999999998
CT001176,Dispensa,6.47
CT001176,Latticini,144.08
CT001176,Pesce,231.63
CT001176,Vino,557.11
CT001177,Bevande,264.29
CT001177,Carni,341.13
CT001177,Dispensa,68.54
CT001177,Latticini,574.05
CT001177,Ortofrutta,540.8
CT001177,Pesce,893.63
CT001177,Vino,417.88
CT001178,Dispensa,162.1
CT001178,Pesce,326.88
CT001178,Surgelati,397.45
CT001178,Vino,393.42
CT001179,Vino,36.42
CT001180,Bevande,603.62
CT001180,Carni,510.87
CT001180,Dispensa,738.27
CT001180,Latticini,403.85
CT001180,Ortofrutta,268.82
CT001180,Pesce,401.26
CT001180,Surgelati,604.6800000000001
CT001180,Vino,862.08
CT001181,Bevande,592.65
CT001181,Carni,111.34
CT001181,Latticini,103.54
CT001181,Ortofrutta,731.59
CT001181,Pesce,88.52
CT001181,Vino,464.70000000000005
CT001182,Bevande,533.86
CT001182,Carni,190.33
CT001182,Dispensa,478.49
CT001182,Latticini,46.64
CT001182,Ortofrutta,124.7
CT001182,Pesce,238.27
CT001183,Bevande,455.81
CT001183,Dispensa,80.59
CT001183,Latticini,323.79
CT001183,Ortofrutta,180.04
CT001183,Surgelati,423.96
CT001183,Vino,858.63
CT001184,Bevande,1293.66
CT001184,Carni,778.47
CT001184,Dispensa,77.41
CT001184,Latticini,1132.03
CT001184,Ortofrutta,74.07
CT001184,Pesce,1167.6399999999999
CT001184,Surgelati,178.22000000000003
CT001184,Vino,744.19
CT001185,Bevande,6.36
CT001185,Latticini,118.83
CT001185,Ortofrutta,59.0
CT001185,Pesce,401.18
CT001186,Bevande,317.71
CT001186,Carni,1458.9299999999998
CT001186,Dispensa,864.8399999999999
CT001186,Latticini,482.76
CT001186,Ortofrutta,136.59
CT001186,Pesce,597.15
CT001186,Vino,995.12
CT001187,Bevande,241.67000000000002
CT001187,Carni,669.51
CT001187,Dispensa,590.61
CT001187,Latticini,104.55
CT001187,Ortofrutta,1284.28
CT001187,Pesce,200.04
CT001187,Vino,779.55
CT001188,Bevande,835.05
CT001188,Carni,222.73
CT001188,Dispensa,455.23
CT001188,Latticini,364.31
CT001188,Ortofrutta,398.08
CT001188,Pesce,449.24
CT001188,Surgelati,39.45
CT001189,Bevande,64.07
CT001189,Carni,248.40000000000003
CT001189,Dispensa,415.42
CT001189,Latticini,37.35
CT001189,Ortofrutta,209.99
CT001189,Pesce,714.77
CT001189,Surgelati,579.88
CT001189,Vino,1421.76
CT001190,Bevande,730.41
CT001190,Latticini,158.18
CT001190,Ortofrutta,93.64
CT001190,Pesce,73.2
CT001190,Vino,481.36
CT001191,Bevande,785.8299999999999
CT001191,Carni,550.36
CT001191,Latticini,386.92
CT001191,Ortofrutta,231.19
CT001191,Pesce,475.44
CT001191,Vino,148.64
CT001192,Bevande,490.47
CT001192,Carni,1163.07
CT001192,Latticini,505.28000000000003
CT001192,Ortofrutta,1345.75
CT001192,Pesce,324.28
CT001192,Vino,787.68
CT001194,Bevande,1112.27
CT001194,Dispensa,19.73
CT001194,Latticini,80.8
CT001194,Ortofrutta,323.07
CT001194,Pesce,106.44
CT001194,Vino,582.77
CT001195,Bevande,1610.58
CT001195,Carni,1002.17
CT001195,Latticini,741.69
CT001195,Ortofrutta,529.13
CT001195,Pesce,95.87
CT001195,Surgelati,382.63
CT001195,Vino,329.60999999999996
CT001196,Bevande,352.7
CT001196,Carni,651.24
CT001196,Dispensa,37.28
CT001196,Latticini,741.9200000000001
CT001196,Ortofrutta,318.93
CT001196,Pesce,282.7
CT001196,Surgelati,513.62
CT001196,Vino,241.47000000000003
CT001197,Bevande,366.82
CT001197,Carni,409.45
CT001197,Dispensa,569.27
CT001197,Latticini,858.3399999999999
CT001197,Ortofrutta,1076.87
CT001197,Surgelati,344.51
CT001197,Vino,801.0699999999999
CT001198,Latticini,56.69
CT001198,Vino,87.23
CT001199,Dispensa,29.88
CT001199,Latticini,654.87
CT001199,Ortofrutta,601.63
CT001199,Pesce,450.18
CT001199,Vino,242.18
CT001200,Dispensa,180.89
CT001200,Latticini,37.49
CT001200,Ortofrutta,1085.19
CT001200,Pesce,316.94
CT001200,Vino,1077.44
CT001201,Bevande,128.5
CT001201,Carni,147.33
CT001201,Dispensa,703.75
CT001201,Latticini,1508.29
CT001201,Pesce,589.6700000000001
CT001201,Surgelati,159.3
CT001201,Vino,996.39
CT001202,Bevande,534.92
CT001202,Ortofrutta,134.14
CT001202,Pesce,774.2900000000001
CT001202,Surgelati,562.89
CT001203,Bevande,285.38
CT001203,Carni,513.38
CT001203,Dispensa,203.10999999999999
CT001203,Latticini,655.8199999999999
CT001203,Pesce,1227.17
CT001203,Vino,818.6199999999999
CT001204,Bevande,366.34
CT001204,Dispensa,1561.29
CT001204,Ortofrutta,301.55
CT001204,Pesce,339.46
CT001205,Bevande,67.68
CT001205,Carni,898.29
CT001205,Pesce,217.54
CT001205,Vino,352.06
CT001206,Bevande,532.4
CT001206,Carni,41.48
CT001206,Dispensa,335.76
CT001206,Latticini,31.94
CT001206,Ortofrutta,304.28
CT001206,Surgelati,103.89
CT001206,Vino,194.24
CT001207,Bevande,582.99
CT001207,Carni,333.95
CT001207,Latticini,413.99
CT001207,Ortofrutta,63.67
CT001207,Pesce,722.72
CT001207,Vino,749.8800000000001
CT001208,Bevande,187.23000000000002
CT001208,Carni,489.39
CT001208,Dispensa,83.74
CT001208,Latticini,514.97
CT001208,Ortofrutta,345.26
CT001208,Pesce,581.28
CT001208,Surgelati,152.55
CT001209,Bevande,145.37
CT001209,Carni,535.85
CT001209,Latticini,78.69
CT001209,Ortofrutta,302.6
CT001209,Pesce,297.65999999999997
CT001209,Surgelati,96.0
CT001209,Vino,407.0
CT001210,Bevande,180.27
CT001210,Carni,1260.14
CT001210,Dispensa,155.12
CT001210,Latticini,540.77
CT001210,Surgelati,30.6
CT001211,Bevande,459.65000000000003
CT001211,Carni,552.42
CT001211,Dispensa,43.27
CT001211,Latticini,161.66000000000003
CT001211,Ortofrutta,761.62
CT001211,Pesce,248.97
CT001211,Vino,621.5799999999999
CT001212,Bevande,467.55
CT001212,Carni,474.91999999999996
CT001212,Latticini,28.540000000000003
CT001212,Pesce,206.77
CT001212,Vino,266.31
CT001213,Bevande,583.39
CT001213,Dispensa,611.06
CT001213,Latticini,94.5
CT001213,Ortofrutta,643.26
CT001213,Pesce,239.29999999999998
CT001213,Surgelati,72.04
CT001213,Vino,1493.31
CT001214,Bevande,405.61
CT001214,Latticini,146.41
CT001214,Ortofrutta,491.71000000000004
CT001214,Pesce,136.78
CT001214,Vino,420.47
CT001215,Bevande,233.89
CT001215,Carni,511.26
CT001215,Dispensa,361.43
CT001215,Latticini,467.2
CT001215,Ortofrutta,581.0
CT001215,Pesce,652.13
CT001215,Surgelati,534.14
CT001215,Vino,591.4300000000001
CT001216,Bevande,965.5699999999999
CT001216,Carni,223.84
CT001216,Dispensa,623.76
CT001216,Ortofrutta,169.14999999999998
CT001216,Pesce,301.18
CT001216,Vino,839.72
CT001217,Bevande,385.9
CT001217,Carni,78.37
CT001217,Dispensa,194.48000000000002
CT001217,Latticini,193.37
CT001217,Ortofrutta,540.94
CT001217,Pesce,463.78000000000003
CT001217,Surgelati,444.21
CT001217,Vino,941.1599999999999
CT001218,Bevande,258.28000000000003
CT001218,Dispensa,100.32999999999998
CT001218,Latticini,227.1
CT001218,Pesce,236.79
CT001218,Surgelati,271.8
CT001218,Vino,543.34
CT001219,Bevande,794.39
CT001219,Dispensa,54.8
CT001219,Latticini,412.42
CT001219,Ortofrutta,528.72
CT001219,Pesce,299.82
CT001219,Surgelati,314.63
CT001219,Vino,394.84
CT001220,Bevande,318.14
CT001220,Carni,609.79
CT001220,Dispensa,42.19
CT001220,Latticini,135.94
CT001220,Pesce,1024.26
CT001220,Surgelati,41.91
CT001220,Vino,54.38
CT001221,Bevande,1172.35
CT001221,Carni,662.81
CT001221,Dispensa,681.86
CT001221,Latticini,181.32
CT001221,Ortofrutta,957.72
CT001221,Pesce,515.38
CT001221,Surgelati,457.53
CT001221,Vino,1685.04
CT001222,Bevande,730.0
CT001222,Carni,135.32999999999998
CT001222,Dispensa,139.6
CT001222,Latticini,108.39
CT001222,Ortofrutta,113.10000000000001
CT001222,Pesce,396.55
CT001222,Surgelati,300.0
CT001222,Vino,2510.7
CT001223,Bevande,1393.81
CT001223,Carni,951.09
CT001223,Dispensa,9.4
CT001223,Latticini,906.8100000000001
CT001223,Ortofrutta,277.98
CT001223,Pesce,492.45000000000005
CT001223,Surgelati,298.76
CT001223,Vino,1054.01
CT001224,Bevande,478.64
CT001224,Carni,691.9200000000001
CT001224,Dispensa,272.27
CT001224,Latticini,19.73
CT001224,Ortofrutta,203.39
CT001224,Surgelati,334.21000000000004
CT001224,Vino,765.0
CT001226,Bevande,25.32
CT001227,Bevande,38.44
CT001227,Carni,287.05
CT001227,Dispensa,69.2
CT001227,Latticini,41.510000000000005
CT001227,Ortofrutta,829.79
CT001227,Pesce,374.88
CT001227,Vino,533.01
CT001228,Bevande,330.93
CT001228,Carni,765.01
CT001228,Dispensa,541.01
CT001228,Latticini,1490.2
CT001228,Ortofrutta,544.76
CT001228,Pesce,22.51
CT001228,Surgelati,160.84
CT001228,Vino,826.31
CT001229,Bevande,212.25
CT001229,Carni,111.78
CT001229,Dispensa,575.1
CT001229,Latticini,526.45
CT001229,Ortofrutta,369.92999999999995
CT001229,Pesce,144.29
CT001229,Surgelati,612.5799999999999
CT001229,Vino,60.96
CT001230,Bevande,2085.21
CT001230,Carni,720.1899999999999
CT001230,Dispensa,48.58
CT001230,Latticini,39.74
CT001230,Ortofrutta,1158.04
CT001230,Surgelati,318.31
CT001230,Vino,306.43
CT001231,Bevande,501.65
CT001231,Carni,1973.22
CT001231,Dispensa,69.59
CT001231,Ortofrutta,84.09
CT001231,Pesce,276.15
CT001231,Surgelati,245.3
CT001231,Vino,651.74
CT001233,Bevande,797.26
CT001233,Dispensa,745.5
CT001233,Ortofrutta,854.17
CT001233,Pesce,275.02
CT001233,Vino,257.76
CT001234,Bevande,351.99
CT001234,Carni,1497.18
CT001234,Latticini,178.42000000000002
CT001234,Ortofrutta,577.14
CT001234,Pesce,705.86
CT001234,Surgelati,213.31
CT001234,Vino,2130.35
CT001235,Carni,898.06
CT001235,Dispensa,345.9
CT001235,Ortofrutta,263.48
CT001235,Pesce,457.48
CT001235,Surgelati,88.11
CT001235,Vino,157.06
CT001236,Bevande,161.11
CT001236,Carni,91.47
CT001236,Dispensa,239.71
CT001236,Latticini,432.61
CT001236,Ortofrutta,296.5
CT001236,Pesce,508.99
CT001236,Surgelati,938.29
CT001236,Vino,773.5600000000001
CT001237,Bevande,280.85
CT001237,Carni,48.87
CT001237,Dispensa,2.34
CT001237,Latticini,343.66
CT001237,Ortofrutta,116.6
CT001237,Pesce,133.79
CT001237,Surgelati,37.99
CT001238,Bevande,978.27
CT001238,Carni,1250.75
CT001238,Latticini,740.95
CT001238,Ortofrutta,860.23
CT001238,Pesce,616.54
CT001238,Surgelati,425.02
CT001238,Vino,688.32
CT001239,Bevande,1340.3999999999999
CT001239,Carni,1216.71
CT001239,Dispensa,157.32
CT001239,Latticini,1356.77
CT001239,Ortofrutta,284.07
CT001239,Pesce,131.75
CT001239,Surgelati,132.1
CT001239,Vino,885.4699999999999
CT001240,Bevande,1462.46
CT001240,Carni,967.6700000000001
CT001240,Dispensa,674.13
CT001240,Latticini,483.28
CT001240,Ortofrutta,463.5
CT001240,Pesce,894.9100000000001
CT001240,Surgelati,1230.27
CT001240,Vino,704.3499999999999
CT001241,Bevande,307.56
CT001241,Carni,423.03999999999996
CT001241,Dispensa,5.97
CT001241,Latticini,179.53
CT001241,Pesce,246.10999999999999
CT001241,Surgelati,188.32
CT001241,Vino,1091.1599999999999
CT001242,Carni,322.67
CT001242,Ortofrutta,32.1
CT001242,Vino,135.35
CT001243,Bevande,760.0899999999999
CT001243,Carni,1000.84
CT001243,Dispensa,378.53000000000003
CT001243,Latticini,836.96
CT001243,Ortofrutta,1157.4
CT001243,Pesce,1061.9
CT001243,Vino,459.44
CT001244,Bevande,743.11
CT001244,Carni,1433.3600000000001
CT001244,Dispensa,549.4200000000001
CT001244,Latticini,1475.19
CT001244,Ortofrutta,516.99
CT001244,Pesce,1784.06
CT001244,Surgelati,942.6099999999999
CT001244,Vino,1210.1299999999999
CT001245,Bevande,344.93
CT001245,Carni,571.0899999999999
CT001245,Dispensa,1031.3
CT001245,Latticini,376.61
CT001245,Pesce,201.05
CT001245,Surgelati,65.16
CT001245,Vino,1476.43
CT001246,Bevande,162.81
CT001246,Carni,192.87
CT001246,Dispensa,354.48
CT001246,Latticini,364.5
CT001246,Ortofrutta,413.07
CT001246,Pesce,263.97
CT001246,Surgelati,297.92
CT001246,Vino,121.51
CT001247,Bevande,147.15
CT001247,Carni,391.3
CT001247,Dispensa,155.77
CT001247,Ortofrutta,182.66000000000003
CT001247,Pesce,369.03
CT001247,Surgelati,638.66
CT001247,Vino,755.56
CT001248,Bevande,971.66
CT001248,Carni,546.73
CT001248,Dispensa,318.5
CT001248,Latticini,200.83
CT001248,Ortofrutta,963.54
CT001248,Pesce,198.52
CT001248,Surgelati,584.6
CT001248,Vino,594.21
CT001249,Bevande,1571.69
CT001249,Carni,467.46
CT001249,Dispensa,424.48
CT001249,Latticini,160.97
CT001249,Ortofrutta,728.6
CT001249,Pesce,218.91000000000003
CT001249,Surgelati,704.5699999999999
CT001250,Bevande,557.04
CT001250,Carni,499.57
CT001250,Dispensa,165.88
CT001250,Latticini,696.46
CT001250,Ortofrutta,265.29999999999995
CT001250,Pesce,199.47
CT001250,Surgelati,71.74
CT001250,Vino,919.93
CT001251,Bevande,249.02
CT001251,Carni,405.14
CT001251,Latticini,26.62
CT001251,Ortofrutta,347.75
CT001251,Vino,719.73
CT001252,Bevande,354.4
CT001252,Carni,341.26
CT001252,Dispensa,33.36
CT001252,Latticini,301.23
CT001252,Ortofrutta,80.56
CT001252,Pesce,65.27
CT001252,Surgelati,174.12
CT001252,Vino,766.06
CT001253,Bevande,349.0
CT001253,Carni,493.97
CT001253,Vino,292.28
CT001255,Bevande,564.51
CT001255,Latticini,733.74
CT001255,Ortofrutta,562.38
CT001255,Pesce,585.8
CT001255,Surgelati,174.56
CT001255,Vino,284.75
CT001257,Bevande,909.73
CT001257,Carni,866.28
CT001257,Dispensa,723.6
CT001257,Latticini,57.91
CT001257,Ortofrutta,476.09
CT001257,Pesce,410.7
CT001257,Surgelati,368.16999999999996
CT001257,Vino,1233.93
CT001258,Bevande,170.6
CT001258,Carni,490.6
CT001258,Dispensa,476.96
CT001258,Latticini,536.47
CT001258,Ortofrutta,255.66
CT001258,Pesce,81.23
CT001258,Surgelati,575.45
CT001258,Vino,204.54
CT001259,Bevande,198.66
CT001259,Carni,179.12
CT001259,Dispensa,228.54000000000002
