TransactionLineId,TransactionId,ProductId,Category,Quantity,UnitPrice,NetAmount,DiscountPct,IsBundle
TL000047044,T00010525,P00032,Vino,3,67.18,201.55,0.0,No
TL000047045,T00010525,P00243,Bevande,4,81.57,309.95,0.05,No
TL000047046,T00010525,P00040,Bevande,7,58.18,407.25,0.0,No
TL000047047,T00010525,P00172,Surgelati,6,24.76,148.54,0.0,No
TL000047048,T00010526,P00008,Bevande,5,75.44,377.22,0.0,No
TL000047049,T00010526,P00038,Bevande,7,12.98,72.71,0.2,No
TL000047050,T00010526,P00032,Vino,2,53.17,85.08,0.2,No
TL000047051,T00010527,P00230,Latticini,6,34.3,205.82,0.0,No
TL000047052,T00010527,P00253,Dispensa,3,16.33,48.98,0.0,No
TL000047053,T00010527,P00172,Surgelati,5,21.19,90.04,0.15,No
TL000047054,T00010527,P00067,Bevande,6,48.77,292.63,0.0,No
TL000047055,T00010527,P00042,Carni,7,56.86,338.33,0.15,No
TL000047056,T00010527,P00002,Dispensa,4,52.58,178.79,0.15,Yes
TL000047057,T00010527,P00222,Latticini,2,110.8,221.6,0.0,No
TL000047058,T00010527,P00171,Carni,7,15.65,104.04,0.05,No
TL000047059,T00010528,P00017,Bevande,7,81.87,573.1,0.0,No
TL000047060,T00010528,P00165,Dispensa,2,7.3,14.61,0.0,No
TL000047061,T00010528,P00102,Bevande,5,80.62,403.09,0.0,No
TL000047062,T00010528,P00260,Carni,7,17.57,123.01,0.0,No
TL000047063,T00010528,P00025,Bevande,3,94.96,284.87,0.0,No
TL000047064,T00010528,P00150,Vino,6,120.49,614.48,0.15,No
TL000047065,T00010529,P00046,Latticini,5,77.24,347.56,0.1,Yes
TL000047066,T00010529,P00165,Dispensa,2,9.21,14.73,0.2,No
TL000047067,T00010529,P00012,Vino,7,65.85,437.89,0.05,No
TL000047068,T00010529,P00210,Dispensa,1,21.04,21.04,0.0,No
TL000047069,T00010529,P00200,Surgelati,6,10.16,54.84,0.1,No
TL000047070,T00010529,P00083,Vino,2,94.56,170.21,0.1,No
TL000047071,T00010530,P00018,Pesce,4,54.11,173.16,0.2,No
TL000047072,T00010530,P00236,Bevande,7,88.97,622.82,0.0,No
TL000047073,T00010530,P00123,Carni,2,79.57,143.23,0.1,No
TL000047074,T00010531,P00171,Carni,5,15.84,67.33,0.15,No
TL000047075,T00010532,P00088,Pesce,7,102.02,714.17,0.0,No
TL000047076,T00010532,P00006,Dispensa,6,94.66,454.37,0.2,No
TL000047077,T00010532,P00161,Vino,5,49.43,197.71,0.2,No
TL000047078,T00010532,P00008,Bevande,4,73.15,292.6,0.0,No
TL000047079,T00010532,P00218,Ortofrutta,3,5.06,13.65,0.1,No
TL000047080,T00010532,P00244,Carni,2,23.09,43.88,0.05,No
TL000047081,T00010532,P00257,Carni,3,63.86,162.85,0.15,No
TL000047082,T00010533,P00192,Dispensa,2,24.25,48.49,0.0,No
TL000047083,T00010533,P00200,Surgelati,2,8.49,16.99,0.0,No
TL000047084,T00010533,P00073,Ortofrutta,3,34.19,102.57,0.0,No
TL000047085,T00010533,P00057,Latticini,5,120.62,572.95,0.05,No
TL000047086,T00010533,P00115,Carni,7,96.76,643.44,0.05,Yes
TL000047087,T00010533,P00077,Ortofrutta,3,83.72,200.94,0.2,No
TL000047088,T00010534,P00153,Carni,7,74.9,498.06,0.05,Yes
TL000047089,T00010534,P00156,Carni,2,108.97,207.05,0.05,No
TL000047090,T00010534,P00160,Bevande,5,54.64,273.21,0.0,Yes
TL000047091,T00010534,P00045,Pesce,6,64.83,311.21,0.2,No
TL000047092,T00010534,P00113,Bevande,7,39.74,222.55,0.2,No
TL000047093,T00010534,P00019,Bevande,6,54.17,308.77,0.05,No
TL000047094,T00010534,P00147,Pesce,2,102.66,205.32,0.0,No
TL000047095,T00010534,P00215,Bevande,2,64.89,129.78,0.0,No
TL000047096,T00010535,P00160,Bevande,2,53.74,107.47,0.0,No
TL000047097,T00010535,P00217,Vino,4,86.16,310.18,0.1,No
TL000047098,T00010536,P00131,Surgelati,6,1.39,8.35,0.0,No
TL000047099,T00010536,P00131,Surgelati,5,1.2,6.02,0.0,No
TL000047100,T00010536,P00060,Dispensa,3,110.3,264.72,0.2,No
TL000047101,T00010537,P00198,Latticini,6,108.7,652.23,0.0,No
TL000047102,T00010537,P00101,Latticini,1,8.19,8.19,0.0,No
TL000047103,T00010537,P00020,Bevande,7,2.03,14.22,0.0,No
TL000047104,T00010537,P00004,Pesce,6,105.63,507.04,0.2,No
TL000047105,T00010537,P00127,Pesce,4,71.26,270.79,0.05,No
TL000047106,T00010538,P00118,Dispensa,5,79.19,316.76,0.2,No
TL000047107,T00010539,P00244,Carni,5,23.06,109.53,0.05,No
TL000047108,T00010539,P00196,Vino,3,84.12,252.35,0.0,No
TL000047109,T00010539,P00117,Pesce,6,52.54,315.23,0.0,No
TL000047110,T00010539,P00082,Dispensa,7,124.96,874.71,0.0,No
TL000047111,T00010539,P00171,Carni,6,16.91,101.46,0.0,No
TL000047112,T00010539,P00187,Vino,2,60.82,109.47,0.1,Yes
TL000047113,T00010540,P00176,Dispensa,5,62.98,314.89,0.0,No
TL000047114,T00010540,P00255,Latticini,7,60.58,424.09,0.0,No
TL000047115,T00010540,P00244,Carni,3,24.96,71.15,0.05,No
TL000047116,T00010540,P00198,Latticini,6,103.06,618.38,0.0,No
TL000047117,T00010540,P00238,Dispensa,5,12.24,52.01,0.15,No
TL000047118,T00010540,P00072,Vino,5,5.33,22.66,0.15,No
TL000047119,T00010540,P00020,Bevande,4,1.66,6.62,0.0,No
TL000047120,T00010540,P00014,Pesce,2,37.23,59.57,0.2,No
TL000047121,T00010541,P00011,Surgelati,1,47.32,37.86,0.2,No
TL000047122,T00010541,P00215,Bevande,1,78.47,74.54,0.05,No
TL000047123,T00010541,P00145,Bevande,5,15.63,78.14,0.0,Yes
TL000047124,T00010541,P00053,Carni,7,67.11,469.79,0.0,Yes
TL000047125,T00010541,P00024,Vino,2,86.32,172.64,0.0,No
TL000047126,T00010541,P00015,Dispensa,1,113.49,107.81,0.05,No
TL000047127,T00010541,P00130,Pesce,6,68.14,327.06,0.2,No
TL000047128,T00010541,P00211,Carni,4,54.82,197.35,0.1,No
TL000047129,T00010542,P00194,Carni,3,58.77,149.87,0.15,No
TL000047130,T00010542,P00183,Bevande,3,6.51,19.53,0.0,No
TL000047131,T00010542,P00107,Vino,3,82.27,222.14,0.1,No
TL000047132,T00010542,P00016,Bevande,4,7.09,28.36,0.0,No
TL000047133,T00010542,P00027,Vino,3,74.55,201.27,0.1,No
TL000047134,T00010543,P00071,Carni,6,4.58,21.97,0.2,No
TL000047135,T00010544,P00123,Carni,6,91.15,546.88,0.0,No
TL000047136,T00010544,P00087,Pesce,2,7.26,14.52,0.0,No
TL000047137,T00010544,P00230,Latticini,7,30.76,204.54,0.05,No
TL000047138,T00010544,P00174,Carni,1,101.38,101.38,0.0,No
TL000047139,T00010545,P00117,Pesce,2,50.16,100.32,0.0,No
TL000047140,T00010545,P00111,Bevande,1,13.74,12.37,0.1,No
TL000047141,T00010545,P00079,Vino,1,83.9,83.9,0.0,No
TL000047142,T00010545,P00190,Bevande,4,110.81,443.25,0.0,No
TL000047143,T00010546,P00058,Pesce,3,25.83,77.48,0.0,No
TL000047144,T00010546,P00246,Pesce,3,39.74,119.22,0.0,Yes
TL000047145,T00010546,P00195,Dispensa,4,9.55,36.31,0.05,No
TL000047146,T00010546,P00176,Dispensa,5,58.24,291.18,0.0,No
TL000047147,T00010546,P00191,Dispensa,2,40.32,80.64,0.0,No
TL000047148,T00010546,P00030,Vino,2,31.46,50.34,0.2,No
TL000047149,T00010546,P00096,Latticini,7,19.15,134.04,0.0,No
TL000047150,T00010547,P00017,Bevande,2,78.98,142.17,0.1,No
TL000047151,T00010547,P00226,Vino,3,10.91,32.73,0.0,No
TL000047152,T00010547,P00181,Vino,7,71.58,501.06,0.0,No
TL000047153,T00010547,P00171,Carni,6,17.05,86.95,0.15,No
TL000047154,T00010547,P00100,Ortofrutta,5,72.3,325.34,0.1,No
TL000047155,T00010547,P00100,Ortofrutta,5,89.12,423.31,0.05,Yes
TL000047156,T00010547,P00150,Vino,7,119.05,666.67,0.2,No
TL000047157,T00010548,P00047,Dispensa,2,23.2,44.07,0.05,No
TL000047158,T00010548,P00070,Vino,7,53.9,339.6,0.1,No
TL000047159,T00010548,P00166,Latticini,5,17.94,71.75,0.2,No
TL000047160,T00010548,P00075,Pesce,4,97.54,312.12,0.2,No
TL000047161,T00010548,P00174,Carni,3,103.18,247.63,0.2,No
TL000047162,T00010549,P00097,Pesce,5,16.04,76.18,0.05,No
TL000047163,T00010549,P00162,Carni,7,3.65,20.42,0.2,Yes
TL000047164,T00010549,P00063,Carni,7,48.01,268.85,0.2,No
TL000047165,T00010550,P00164,Bevande,5,118.86,594.3,0.0,No
TL000047166,T00010550,P00117,Pesce,4,50.62,202.49,0.0,No
TL000047167,T00010550,P00247,Vino,2,61.87,123.74,0.0,Yes
TL000047168,T00010550,P00087,Pesce,1,7.29,7.29,0.0,No
TL000047169,T00010550,P00068,Latticini,5,31.42,125.68,0.2,No
TL000047170,T00010551,P00149,Dispensa,2,73.39,146.78,0.0,No
TL000047171,T00010551,P00154,Latticini,6,47.7,286.17,0.0,No
TL000047172,T00010551,P00214,Vino,3,67.67,182.7,0.1,No
TL000047173,T00010552,P00085,Carni,3,50.58,151.73,0.0,No
TL000047174,T00010553,P00002,Dispensa,6,58.43,297.97,0.15,No
TL000047175,T00010553,P00110,Vino,4,12.18,46.28,0.05,No
TL000047176,T00010553,P00096,Latticini,5,19.48,97.41,0.0,No
TL000047177,T00010554,P00007,Ortofrutta,7,102.7,718.9,0.0,No
TL000047178,T00010554,P00241,Ortofrutta,5,19.94,94.73,0.05,No
TL000047179,T00010554,P00165,Dispensa,3,7.31,18.64,0.15,No
TL000047180,T00010554,P00174,Carni,4,89.79,359.16,0.0,Yes
TL000047181,T00010554,P00003,Bevande,5,48.68,231.25,0.05,No
TL000047182,T00010554,P00141,Ortofrutta,1,38.23,36.32,0.05,No
TL000047183,T00010554,P00057,Latticini,6,101.96,581.18,0.05,No
TL000047184,T00010554,P00236,Bevande,6,87.41,524.45,0.0,No
TL000047185,T00010555,P00086,Carni,2,59.23,100.69,0.15,No
TL000047186,T00010555,P00235,Vino,1,106.13,95.52,0.1,No
TL000047187,T00010555,P00012,Vino,5,56.0,265.99,0.05,Yes
TL000047188,T00010555,P00195,Dispensa,3,7.87,23.62,0.0,No
TL000047189,T00010555,P00019,Bevande,5,46.13,196.07,0.15,No
TL000047190,T00010555,P00233,Carni,4,15.31,58.17,0.05,No
TL000047191,T00010555,P00155,Dispensa,7,3.33,22.15,0.05,No
TL000047192,T00010555,P00206,Pesce,6,100.6,482.86,0.2,No
TL000047193,T00010556,P00061,Ortofrutta,2,16.69,33.38,0.0,No
TL000047194,T00010557,P00222,Latticini,3,85.86,257.59,0.0,No
TL000047195,T00010557,P00006,Dispensa,4,94.1,376.42,0.0,No
TL000047196,T00010558,P00217,Vino,5,97.74,415.38,0.15,No
TL000047197,T00010558,P00151,Bevande,1,81.39,73.25,0.1,No
TL000047198,T00010558,P00165,Dispensa,1,7.94,7.94,0.0,No
TL000047199,T00010558,P00005,Carni,5,75.29,301.18,0.2,No
TL000047200,T00010558,P00128,Bevande,1,6.25,6.25,0.0,No
TL000047201,T00010558,P00250,Bevande,6,81.31,439.1,0.1,No
TL000047202,T00010558,P00192,Dispensa,7,27.83,165.57,0.15,No
TL000047203,T00010558,P00017,Bevande,3,93.88,281.64,0.0,No
TL000047204,T00010559,P00004,Pesce,7,96.7,676.9,0.0,No
TL000047205,T00010559,P00020,Bevande,7,2.03,14.23,0.0,No
TL000047206,T00010559,P00123,Carni,6,86.55,415.44,0.2,No
TL000047207,T00010559,P00071,Carni,1,4.63,4.63,0.0,No
TL000047208,T00010559,P00245,Dispensa,7,113.67,676.34,0.15,No
TL000047209,T00010560,P00140,Bevande,5,63.91,319.56,0.0,No
TL000047210,T00010560,P00223,Surgelati,1,10.72,10.72,0.0,No
TL000047211,T00010561,P00070,Vino,1,48.52,38.82,0.2,No
TL000047212,T00010561,P00121,Carni,2,3.58,5.72,0.2,No
TL000047213,T00010561,P00109,Vino,4,50.46,191.76,0.05,No
TL000047214,T00010561,P00115,Carni,3,109.22,311.27,0.05,No
TL000047215,T00010561,P00029,Latticini,3,95.01,256.51,0.1,No
TL000047216,T00010561,P00256,Bevande,7,9.76,68.3,0.0,No
TL000047217,T00010561,P00097,Pesce,6,14.77,88.61,0.0,No
TL000047218,T00010562,P00240,Vino,4,75.6,302.4,0.0,No
TL000047219,T00010562,P00169,Carni,3,92.66,277.97,0.0,No
TL000047220,T00010562,P00045,Pesce,4,64.19,243.91,0.05,No
TL000047221,T00010562,P00073,Ortofrutta,5,40.13,200.63,0.0,No
TL000047222,T00010562,P00202,Vino,4,112.51,450.05,0.0,No
TL000047223,T00010562,P00070,Vino,4,53.83,204.56,0.05,No
TL000047224,T00010562,P00134,Ortofrutta,7,76.52,535.64,0.0,No
TL000047225,T00010563,P00085,Carni,6,53.98,291.52,0.1,No
TL000047226,T00010563,P00130,Pesce,1,78.93,78.93,0.0,Yes
TL000047227,T00010563,P00229,Dispensa,2,116.82,210.27,0.1,No
TL000047228,T00010563,P00202,Vino,6,110.48,596.59,0.1,No
TL000047229,T00010563,P00102,Bevande,7,77.28,540.95,0.0,Yes
TL000047230,T00010563,P00202,Vino,1,110.53,110.53,0.0,No
TL000047231,T00010563,P00172,Surgelati,6,19.43,116.56,0.0,No
TL000047232,T00010564,P00010,Ortofrutta,5,78.21,391.06,0.0,No
TL000047233,T00010564,P00034,Pesce,6,79.02,474.1,0.0,Yes
TL000047234,T00010564,P00108,Bevande,2,35.74,57.19,0.2,No
TL000047235,T00010565,P00021,Surgelati,6,33.25,199.52,0.0,No
TL000047236,T00010566,P00014,Pesce,2,38.85,66.04,0.15,No
TL000047237,T00010567,P00187,Vino,5,58.05,275.75,0.05,No
TL000047238,T00010567,P00194,Carni,5,50.99,254.95,0.0,No
TL000047239,T00010567,P00168,Latticini,5,81.69,326.76,0.2,No
TL000047240,T00010568,P00067,Bevande,7,45.79,320.5,0.0,Yes
TL000047241,T00010568,P00146,Latticini,7,21.62,151.35,0.0,No
TL000047242,T00010568,P00008,Bevande,3,84.39,253.16,0.0,No
TL000047243,T00010568,P00197,Vino,6,104.38,501.02,0.2,No
TL000047244,T00010569,P00096,Latticini,5,21.1,84.39,0.2,No
TL000047245,T00010569,P00213,Vino,2,78.48,141.26,0.1,No
TL000047246,T00010570,P00149,Dispensa,4,70.58,225.85,0.2,Yes
TL000047247,T00010570,P00039,Vino,6,27.83,150.3,0.1,No
TL000047248,T00010571,P00005,Carni,4,72.91,233.31,0.2,No
TL000047249,T00010571,P00063,Carni,3,51.21,122.9,0.2,No
TL000047250,T00010571,P00240,Vino,7,82.18,575.24,0.0,No
TL000047251,T00010571,P00183,Bevande,2,7.39,14.77,0.0,No
TL000047252,T00010571,P00107,Vino,3,91.46,233.22,0.15,No
TL000047253,T00010572,P00185,Bevande,1,32.63,27.73,0.15,No
TL000047254,T00010572,P00116,Carni,3,20.48,52.23,0.15,No
TL000047255,T00010572,P00040,Bevande,3,66.04,168.41,0.15,No
TL000047256,T00010572,P00249,Bevande,4,109.53,438.12,0.0,No
TL000047257,T00010572,P00163,Surgelati,5,46.25,219.7,0.05,No
TL000047258,T00010572,P00077,Ortofrutta,7,91.1,605.81,0.05,No
TL000047259,T00010572,P00196,Vino,5,78.69,393.43,0.0,No
TL000047260,T00010572,P00159,Vino,3,45.0,108.0,0.2,No
TL000047261,T00010573,P00077,Ortofrutta,3,81.85,245.54,0.0,No
TL000047262,T00010573,P00237,Vino,6,79.33,476.0,0.0,No
TL000047263,T00010573,P00051,Dispensa,6,60.19,343.08,0.05,No
TL000047264,T00010574,P00026,Carni,3,74.26,189.36,0.15,Yes
TL000047265,T00010575,P00187,Vino,5,66.58,282.96,0.15,No
TL000047266,T00010575,P00236,Bevande,4,97.31,389.26,0.0,No
TL000047267,T00010576,P00037,Bevande,5,101.07,505.33,0.0,No
TL000047268,T00010576,P00144,Pesce,2,110.41,220.83,0.0,No
TL000047269,T00010576,P00077,Ortofrutta,2,79.34,142.81,0.1,No
TL000047270,T00010577,P00056,Carni,7,91.01,541.49,0.15,No
TL000047271,T00010577,P00204,Vino,1,76.62,76.62,0.0,No
TL000047272,T00010578,P00035,Bevande,6,93.7,449.74,0.2,No
TL000047273,T00010579,P00163,Surgelati,6,39.96,203.82,0.15,No
TL000047274,T00010579,P00017,Bevande,3,99.04,237.71,0.2,No
TL000047275,T00010580,P00116,Carni,5,18.45,92.26,0.0,No
TL000047276,T00010580,P00206,Pesce,7,99.64,697.47,0.0,No
TL000047277,T00010580,P00209,Bevande,2,22.75,45.51,0.0,No
TL000047278,T00010580,P00084,Surgelati,7,11.2,66.66,0.15,No
TL000047279,T00010580,P00181,Vino,5,57.4,272.63,0.05,No
TL000047280,T00010580,P00242,Bevande,2,112.17,201.9,0.1,No
TL000047281,T00010580,P00149,Dispensa,4,65.72,223.45,0.15,No
TL000047282,T00010580,P00116,Carni,4,18.94,60.61,0.2,No
TL000047283,T00010581,P00017,Bevande,3,77.81,233.42,0.0,No
TL000047284,T00010581,P00014,Pesce,7,35.95,251.65,0.0,Yes
TL000047285,T00010581,P00091,Ortofrutta,6,103.95,623.67,0.0,No
TL000047286,T00010581,P00131,Surgelati,1,1.18,1.18,0.0,No
TL000047287,T00010581,P00198,Latticini,5,102.57,435.94,0.15,No
TL000047288,T00010581,P00135,Surgelati,4,12.58,47.81,0.05,No
TL000047289,T00010582,P00010,Ortofrutta,7,75.22,526.57,0.0,No
TL000047290,T00010583,P00183,Bevande,6,7.23,36.85,0.15,No
TL000047291,T00010583,P00227,Bevande,5,55.98,251.9,0.1,No
TL000047292,T00010583,P00215,Bevande,3,62.88,188.63,0.0,No
TL000047293,T00010583,P00250,Bevande,5,75.46,339.57,0.1,No
TL000047294,T00010583,P00143,Pesce,1,23.28,23.28,0.0,No
TL000047295,T00010583,P00097,Pesce,1,16.53,16.53,0.0,No
TL000047296,T00010583,P00145,Bevande,4,15.05,60.19,0.0,No
TL000047297,T00010584,P00026,Carni,2,64.47,122.5,0.05,No
TL000047298,T00010584,P00189,Bevande,6,29.01,174.08,0.0,Yes
TL000047299,T00010584,P00255,Latticini,2,55.04,99.08,0.1,No
TL000047300,T00010584,P00106,Ortofrutta,1,9.46,8.04,0.15,No
TL000047301,T00010584,P00092,Bevande,1,59.05,59.05,0.0,No
TL000047302,T00010584,P00008,Bevande,3,80.59,241.77,0.0,No
TL000047303,T00010585,P00017,Bevande,7,97.63,683.4,0.0,No
TL000047304,T00010585,P00129,Vino,3,80.79,242.36,0.0,No
TL000047305,T00010585,P00095,Pesce,7,68.98,410.46,0.15,Yes
TL000047306,T00010585,P00248,Dispensa,2,85.24,161.95,0.05,No
TL000047307,T00010585,P00192,Dispensa,3,25.14,75.41,0.0,Yes
TL000047308,T00010585,P00004,Pesce,6,116.45,663.79,0.05,No
TL000047309,T00010585,P00128,Bevande,6,6.25,30.01,0.2,No
TL000047310,T00010586,P00208,Pesce,2,65.36,130.72,0.0,No
TL000047311,T00010586,P00010,Ortofrutta,6,81.42,488.54,0.0,No
TL000047312,T00010587,P00031,Ortofrutta,3,54.05,137.82,0.15,Yes
TL000047313,T00010587,P00028,Dispensa,1,75.29,75.29,0.0,No
TL000047314,T00010587,P00112,Pesce,3,52.01,140.42,0.1,No
TL000047315,T00010587,P00037,Bevande,1,85.83,85.83,0.0,No
TL000047316,T00010587,P00212,Dispensa,5,45.64,205.38,0.1,No
TL000047317,T00010587,P00141,Ortofrutta,1,34.37,34.37,0.0,No
TL000047318,T00010588,P00039,Vino,3,28.69,86.08,0.0,No
TL000047319,T00010588,P00172,Surgelati,5,20.88,99.2,0.05,No
TL000047320,T00010588,P00097,Pesce,7,15.01,89.29,0.15,No
TL000047321,T00010589,P00092,Bevande,3,48.99,146.98,0.0,Yes
TL000047322,T00010589,P00198,Latticini,1,114.01,102.6,0.1,No
TL000047323,T00010590,P00160,Bevande,2,57.46,114.91,0.0,No
TL000047324,T00010590,P00108,Bevande,1,31.39,31.39,0.0,Yes
TL000047325,T00010590,P00022,Vino,4,107.88,431.53,0.0,No
TL000047326,T00010590,P00201,Vino,5,31.86,135.42,0.15,No
TL000047327,T00010590,P00188,Pesce,1,63.52,63.52,0.0,No
TL000047328,T00010590,P00060,Dispensa,6,117.08,702.51,0.0,No
TL000047329,T00010590,P00062,Vino,7,87.36,550.36,0.1,No
TL000047330,T00010591,P00031,Ortofrutta,7,46.3,324.12,0.0,No
TL000047331,T00010591,P00186,Ortofrutta,1,34.0,34.0,0.0,No
TL000047332,T00010591,P00250,Bevande,5,82.8,414.0,0.0,No
TL000047333,T00010591,P00201,Vino,1,29.33,27.86,0.05,Yes
TL000047334,T00010591,P00241,Ortofrutta,1,18.5,17.58,0.05,Yes
TL000047335,T00010592,P00082,Dispensa,7,100.9,565.04,0.2,No
TL000047336,T00010592,P00240,Vino,6,95.85,575.07,0.0,No
TL000047337,T00010592,P00119,Pesce,5,70.61,282.45,0.2,No
TL000047338,T00010592,P00185,Bevande,5,35.26,158.69,0.1,No
TL000047339,T00010592,P00084,Surgelati,2,11.14,22.28,0.0,No
TL000047340,T00010593,P00065,Pesce,6,66.81,380.83,0.05,No
TL000047341,T00010593,P00121,Carni,2,4.2,8.39,0.0,Yes
TL000047342,T00010593,P00180,Pesce,3,63.31,189.93,0.0,No
TL000047343,T00010593,P00168,Latticini,4,83.84,268.3,0.2,No
TL000047344,T00010593,P00022,Vino,7,126.26,883.85,0.0,Yes
TL000047345,T00010594,P00073,Ortofrutta,3,38.78,110.53,0.05,No
TL000047346,T00010594,P00220,Surgelati,2,6.58,13.16,0.0,Yes
TL000047347,T00010594,P00074,Pesce,1,91.37,73.1,0.2,No
TL000047348,T00010594,P00095,Pesce,6,66.0,395.99,0.0,No
TL000047349,T00010594,P00246,Pesce,2,41.02,73.84,0.1,No
TL000047350,T00010594,P00030,Vino,4,36.91,125.49,0.15,No
TL000047351,T00010595,P00167,Carni,7,104.23,693.12,0.05,No
TL000047352,T00010595,P00027,Vino,1,92.81,83.53,0.1,No
TL000047353,T00010595,P00011,Surgelati,5,48.08,204.35,0.15,No
TL000047354,T00010595,P00033,Latticini,3,16.9,50.69,0.0,No
TL000047355,T00010595,P00190,Bevande,7,100.25,666.64,0.05,No
TL000047356,T00010596,P00237,Vino,6,76.33,457.96,0.0,No
TL000047357,T00010596,P00165,Dispensa,6,7.82,39.89,0.15,No
TL000047358,T00010596,P00228,Carni,1,10.04,10.04,0.0,No
TL000047359,T00010597,P00154,Latticini,2,50.83,86.41,0.15,No
TL000047360,T00010597,P00118,Dispensa,7,86.19,512.81,0.15,No
TL000047361,T00010597,P00059,Latticini,3,28.25,84.75,0.0,No
TL000047362,T00010597,P00069,Bevande,6,23.74,113.93,0.2,No
TL000047363,T00010597,P00152,Pesce,2,87.8,149.25,0.15,No
TL000047364,T00010598,P00196,Vino,6,82.91,422.83,0.15,No
TL000047365,T00010598,P00228,Carni,6,9.61,57.66,0.0,No
TL000047366,T00010598,P00014,Pesce,4,34.37,123.72,0.1,Yes
TL000047367,T00010598,P00054,Ortofrutta,3,47.29,120.58,0.15,No
TL000047368,T00010598,P00012,Vino,1,67.72,60.95,0.1,No
TL000047369,T00010598,P00192,Dispensa,2,23.63,37.81,0.2,No
TL000047370,T00010598,P00123,Carni,6,91.34,520.62,0.05,No
TL000047371,T00010598,P00017,Bevande,4,81.3,308.95,0.05,Yes
TL000047372,T00010599,P00060,Dispensa,6,105.45,537.8,0.15,No
TL000047373,T00010599,P00098,Pesce,1,61.86,61.86,0.0,No
TL000047374,T00010599,P00131,Surgelati,7,1.23,8.62,0.0,No
TL000047375,T00010599,P00139,Ortofrutta,7,13.68,95.75,0.0,Yes
TL000047376,T00010599,P00249,Bevande,1,95.59,95.59,0.0,Yes
TL000047377,T00010599,P00110,Vino,7,11.07,73.59,0.05,No
TL000047378,T00010599,P00243,Bevande,2,83.11,149.59,0.1,Yes
TL000047379,T00010600,P00036,Bevande,3,45.04,114.86,0.15,No
TL000047380,T00010600,P00161,Vino,5,44.87,224.36,0.0,No
TL000047381,T00010600,P00257,Carni,4,65.6,249.27,0.05,No
TL000047382,T00010600,P00041,Bevande,6,9.88,59.25,0.0,No
TL000047383,T00010600,P00043,Vino,7,48.18,337.25,0.0,No
TL000047384,T00010600,P00245,Dispensa,2,95.88,182.17,0.05,No
TL000047385,T00010600,P00191,Dispensa,7,35.16,209.21,0.15,No
TL000047386,T00010600,P00071,Carni,2,5.11,10.23,0.0,No
TL000047387,T00010601,P00220,Surgelati,7,5.22,36.57,0.0,No
TL000047388,T00010601,P00106,Ortofrutta,5,9.96,49.81,0.0,No
TL000047389,T00010601,P00172,Surgelati,5,24.21,121.06,0.0,No
TL000047390,T00010601,P00119,Pesce,5,71.51,321.82,0.1,No
TL000047391,T00010601,P00213,Vino,5,84.74,423.69,0.0,No
TL000047392,T00010601,P00161,Vino,6,48.15,288.93,0.0,No
TL000047393,T00010601,P00171,Carni,2,15.02,27.03,0.1,No
TL000047394,T00010602,P00197,Vino,6,93.54,561.25,0.0,Yes
TL000047395,T00010602,P00002,Dispensa,5,51.66,258.32,0.0,No
TL000047396,T00010602,P00111,Bevande,1,11.21,8.97,0.2,No
TL000047397,T00010602,P00151,Bevande,7,70.61,420.11,0.15,Yes
TL000047398,T00010603,P00088,Pesce,7,93.56,589.4,0.1,No
TL000047399,T00010604,P00211,Carni,2,49.16,98.33,0.0,No
TL000047400,T00010604,P00042,Carni,1,53.83,53.83,0.0,No
TL000047401,T00010604,P00054,Ortofrutta,1,50.87,50.87,0.0,No
TL000047402,T00010604,P00165,Dispensa,3,8.62,25.87,0.0,No
TL000047403,T00010604,P00116,Carni,4,22.51,72.03,0.2,No
TL000047404,T00010604,P00023,Ortofrutta,7,64.86,431.32,0.05,No
TL000047405,T00010605,P00228,Carni,1,9.98,9.48,0.05,No
TL000047406,T00010605,P00140,Bevande,2,60.63,121.26,0.0,No
TL000047407,T00010606,P00190,Bevande,6,86.69,442.1,0.15,No
TL000047408,T00010607,P00161,Vino,3,50.54,151.61,0.0,No
TL000047409,T00010607,P00195,Dispensa,1,8.29,8.29,0.0,No
TL000047410,T00010607,P00143,Pesce,6,21.21,114.53,0.1,Yes
TL000047411,T00010607,P00248,Dispensa,2,87.19,174.38,0.0,No
TL000047412,T00010607,P00026,Carni,5,79.91,399.55,0.0,No
TL000047413,T00010607,P00076,Pesce,7,24.38,170.63,0.0,No
TL000047414,T00010607,P00251,Vino,7,95.45,668.14,0.0,No
TL000047415,T00010607,P00185,Bevande,5,36.51,182.57,0.0,No
TL000047416,T00010608,P00147,Pesce,3,107.4,322.21,0.0,No
TL000047417,T00010608,P00066,Surgelati,4,37.78,151.13,0.0,No
TL000047418,T00010608,P00091,Ortofrutta,7,99.41,695.87,0.0,No
TL000047419,T00010608,P00074,Pesce,1,87.37,69.89,0.2,No
TL000047420,T00010608,P00041,Bevande,4,11.93,47.73,0.0,Yes
TL000047421,T00010608,P00108,Bevande,7,33.69,235.86,0.0,No
TL000047422,T00010608,P00189,Bevande,7,34.58,242.09,0.0,No
TL000047423,T00010608,P00224,Bevande,7,45.53,255.0,0.2,No
TL000047424,T00010609,P00050,Bevande,6,8.29,49.72,0.0,No
TL000047425,T00010609,P00196,Vino,2,69.23,131.53,0.05,No
TL000047426,T00010610,P00177,Ortofrutta,7,29.65,197.18,0.05,No
