TransactionLineId,TransactionId,ProductId,Quantity,UnitPriceEUR,LineDiscountPct,NetAmountEUR
TL000004322,TR00000328,PR00648,2.0,62.52,0.0935,113.35
TL000004323,TR00000847,PR00182,0.7,51.93,0.1209,31.96
TL000004324,TR00001316,PR00518,2.0,32.16,0.0514,61.0
TL000004325,TR00002050,PR00452,1.0,53.14,0.1279,46.34
TL000004326,TR00002079,PR00156,0.5,117.16,0.1355,50.64
TL000004327,TR00001217,PR00053,6.0,116.4,0.0702,649.37
TL000004328,TR00001458,PR00377,3.08,51.16,0.1402,135.5
TL000004329,TR00001239,PR00656,3.15,96.16,0.1202,266.48
TL000004330,TR00000515,PR00676,7.0,65.85,0.0445,440.44
TL000004331,TR00000497,PR00468,4.0,61.9,0.1744,204.43
TL000004332,TR00002133,PR00109,7.0,16.48,0.0538,109.12
TL000004333,TR00000284,PR00295,5.0,107.3,0.1617,449.76
TL000004334,TR00001070,PR00592,3.0,147.45,0.1665,368.67
TL000004335,TR00001936,PR00395,2.15,2.86,0.1449,5.26
TL000004336,TR00001154,PR00151,2.73,85.25,0.1321,201.98
TL000004337,TR00000231,PR00304,4.29,88.27,0.1386,326.21
TL000004338,TR00002145,PR00060,1.0,78.68,0.1753,64.89
TL000004339,TR00000983,PR00461,5.35,84.22,0.1401,387.44
TL000004340,TR00000716,PR00558,1.0,81.89,0.0025,81.68
TL000004341,TR00000298,PR00149,1.0,12.19,0.1356,10.54
TL000004342,TR00000283,PR00300,4.3,8.8,0.1552,31.98
TL000004343,TR00000877,PR00583,11.0,97.35,0.051,1016.22
TL000004344,TR00001621,PR00292,3.0,125.48,0.1511,319.54
TL000004345,TR00000590,PR00700,9.0,23.3,0.1333,181.77
TL000004346,TR00001253,PR00460,4.64,53.07,0.0856,225.15
TL000004347,TR00000868,PR00227,5.98,91.0,0.159,457.66
TL000004348,TR00001110,PR00384,4.0,25.73,0.0393,98.86
TL000004349,TR00000926,PR00325,5.51,85.79,0.1454,403.97
TL000004350,TR00001303,PR00349,6.53,64.18,0.1236,367.31
TL000004351,TR00000691,PR00213,1.0,4.25,0.1413,3.65
TL000004352,TR00001800,PR00106,1.85,135.29,0.1462,213.69
TL000004353,TR00000704,PR00313,1.88,39.33,0.0049,73.58
TL000004354,TR00000318,PR00682,6.0,33.42,0.1483,170.79
TL000004355,TR00000682,PR00174,2.0,80.83,0.1692,134.31
TL000004356,TR00000733,PR00169,3.7,21.95,0.0137,80.1
TL000004357,TR00000844,PR00348,12.0,42.37,0.1293,442.65
TL000004358,TR00001426,PR00219,1.83,105.6,0.0078,191.74
TL000004359,TR00001622,PR00189,2.0,30.22,0.0161,59.48
TL000004360,TR00000109,PR00476,10.76,35.31,0.0065,377.48
TL000004361,TR00000994,PR00003,3.95,30.64,0.0251,118.0
TL000004362,TR00000482,PR00146,3.51,22.63,0.0664,74.16
TL000004363,TR00000605,PR00275,16.0,40.31,0.1593,542.15
TL000004364,TR00002162,PR00094,5.52,41.28,0.097,205.77
TL000004365,TR00000091,PR00492,9.33,58.58,0.0482,520.25
TL000004366,TR00000912,PR00035,7.14,63.84,0.1243,399.16
TL000004367,TR00000828,PR00649,9.0,17.35,0.0812,143.47
TL000004368,TR00001104,PR00341,9.0,1.21,0.1337,9.46
TL000004369,TR00001968,PR00207,2.0,83.97,0.1319,145.8
TL000004370,TR00000802,PR00581,1.0,109.96,0.0916,99.89
TL000004371,TR00001930,PR00332,2.0,30.54,0.1285,53.23
TL000004372,TR00000056,PR00679,2.0,10.03,0.1632,16.78
TL000004373,TR00001539,PR00471,1.0,25.87,0.1072,23.1
TL000004374,TR00002057,PR00693,1.0,115.01,0.0476,109.53
TL000004375,TR00001090,PR00289,3.0,122.73,0.0524,348.89
TL000004376,TR00002087,PR00053,6.0,92.73,0.0034,554.47
TL000004377,TR00001814,PR00433,4.44,37.99,0.1041,151.11
TL000004378,TR00001181,PR00369,2.0,29.28,0.1153,51.82
TL000004379,TR00000358,PR00310,7.1,69.97,0.1171,438.62
TL000004380,TR00001322,PR00689,4.67,73.75,0.1064,307.79
TL000004381,TR00000079,PR00670,3.0,50.22,0.0489,143.29
TL000004382,TR00001299,PR00396,5.0,104.89,0.1224,460.27
TL000004383,TR00001967,PR00385,4.79,62.53,0.0259,291.77
TL000004384,TR00001526,PR00473,7.0,0.86,0.1756,4.94
TL000004385,TR00000421,PR00186,2.06,29.45,0.0293,58.9
TL000004386,TR00002188,PR00686,1.0,23.0,0.0467,21.93
TL000004387,TR00000269,PR00017,3.0,99.8,0.1027,268.66
TL000004388,TR00001100,PR00492,3.07,62.55,0.0832,176.06
TL000004389,TR00000399,PR00043,8.0,14.34,0.0427,109.84
TL000004390,TR00001821,PR00579,2.0,110.87,0.1195,195.24
TL000004391,TR00002037,PR00547,2.0,57.86,0.0477,110.21
TL000004392,TR00001000,PR00518,4.0,37.02,0.1466,126.39
TL000004393,TR00001680,PR00584,7.0,35.28,0.0796,227.31
TL000004394,TR00001120,PR00322,7.79,71.17,0.0756,512.49
TL000004395,TR00001192,PR00176,3.0,95.74,0.026,279.75
TL000004396,TR00001511,PR00668,1.87,111.32,0.1708,172.6
TL000004397,TR00000528,PR00657,4.0,132.22,0.0895,481.54
TL000004398,TR00000614,PR00220,7.19,90.71,0.057,615.04
TL000004399,TR00000823,PR00657,1.0,125.32,0.1718,103.79
TL000004400,TR00001287,PR00234,6.0,31.37,0.0252,183.48
TL000004401,TR00001969,PR00064,2.96,6.74,0.1626,16.71
TL000004402,TR00000805,PR00585,1.4,120.04,0.0449,160.5
TL000004403,TR00001250,PR00258,3.27,51.02,0.1293,145.25
TL000004404,TR00001915,PR00201,1.0,42.18,0.0997,37.97
TL000004405,TR00000636,PR00241,2.24,44.99,0.1684,83.8
TL000004406,TR00000445,PR00187,2.95,98.73,0.028,283.1
TL000004407,TR00000907,PR00610,2.23,49.63,0.0654,103.44
TL000004408,TR00000154,PR00043,10.0,18.36,0.1395,157.94
TL000004409,TR00000814,PR00207,6.0,104.14,0.0359,602.38
TL000004410,TR00000797,PR00125,1.0,95.17,0.0393,91.43
TL000004411,TR00001722,PR00334,5.0,54.77,0.101,246.2
TL000004412,TR00000202,PR00478,3.0,44.88,0.1718,111.52
TL000004413,TR00001659,PR00357,6.0,11.96,0.1329,62.2
TL000004414,TR00001259,PR00015,1.0,89.36,0.1779,73.46
TL000004415,TR00000469,PR00415,5.83,33.09,0.065,180.4
TL000004416,TR00001194,PR00564,5.0,107.26,0.1528,454.37
TL000004417,TR00000775,PR00556,11.0,23.0,0.117,223.37
TL000004418,TR00002124,PR00696,0.92,48.98,0.1456,38.5
TL000004419,TR00000959,PR00374,9.0,9.57,0.1492,73.25
TL000004420,TR00001242,PR00375,1.27,57.56,0.1441,62.57
TL000004421,TR00001720,PR00159,5.0,10.04,0.002,50.11
TL000004422,TR00000172,PR00081,3.62,58.4,0.1207,185.9
TL000004423,TR00002128,PR00011,3.69,33.43,0.0367,118.82
TL000004424,TR00000530,PR00204,1.0,17.51,0.1101,15.58
TL000004425,TR00001483,PR00062,4.0,7.32,0.0514,27.77
TL000004426,TR00001493,PR00614,3.0,147.67,0.1113,393.72
TL000004427,TR00000424,PR00492,8.14,59.93,0.1084,434.94
TL000004428,TR00001786,PR00291,2.26,67.16,0.0881,138.42
TL000004429,TR00001397,PR00673,2.0,91.69,0.0436,175.39
TL000004430,TR00001966,PR00611,5.34,66.46,0.0162,349.16
TL000004431,TR00001021,PR00088,9.0,66.66,0.0009,599.39
TL000004432,TR00000174,PR00499,1.98,81.21,0.0739,148.93
TL000004433,TR00000773,PR00274,1.0,45.28,0.0764,41.82
TL000004434,TR00002012,PR00615,3.58,86.95,0.1595,261.63
TL000004435,TR00000221,PR00448,1.0,47.1,0.1432,40.36
TL000004436,TR00000149,PR00404,3.45,12.78,0.069,41.06
TL000004437,TR00000678,PR00678,1.0,35.7,0.1341,30.91
TL000004438,TR00001535,PR00082,1.0,76.3,0.0656,71.29
TL000004439,TR00002084,PR00384,7.0,18.51,0.0745,119.93
TL000004440,TR00001561,PR00330,4.0,21.38,0.1305,74.38
TL000004441,TR00000070,PR00038,8.0,143.46,0.1563,968.28
TL000004442,TR00001892,PR00236,1.0,80.76,0.0249,78.75
TL000004443,TR00000503,PR00675,3.0,38.52,0.1269,100.89
TL000004444,TR00000992,PR00390,3.36,23.77,0.0276,77.66
TL000004445,TR00001012,PR00692,17.0,41.88,0.0111,704.11
TL000004446,TR00001718,PR00107,19.0,102.06,0.0206,1899.19
TL000004447,TR00000910,PR00372,1.0,31.91,0.1676,26.56
TL000004448,TR00001908,PR00015,4.0,103.84,0.0711,385.84
TL000004449,TR00001133,PR00154,2.11,10.04,0.1071,18.93
TL000004450,TR00001163,PR00069,7.0,84.18,0.0283,572.55
TL000004451,TR00001430,PR00401,3.0,96.36,0.1657,241.17
TL000004452,TR00001174,PR00175,3.67,20.89,0.0332,74.11
TL000004453,TR00000352,PR00307,6.0,36.8,0.1105,196.39
TL000004454,TR00000760,PR00066,1.0,112.69,0.0646,105.41
TL000004455,TR00001137,PR00076,6.81,2.75,0.0135,18.46
TL000004456,TR00000287,PR00342,6.0,108.29,0.0719,603.03
TL000004457,TR00001379,PR00537,2.0,5.17,0.0813,9.5
TL000004458,TR00002146,PR00464,0.5,14.83,0.1201,6.53
TL000004459,TR00001967,PR00019,1.0,13.39,0.0487,12.73
TL000004460,TR00001628,PR00296,2.0,30.03,0.1443,51.39
TL000004461,TR00000376,PR00307,2.0,41.74,0.0766,77.08
TL000004462,TR00000731,PR00298,2.0,90.64,0.0406,173.91
TL000004463,TR00000753,PR00036,3.04,127.14,0.0622,362.44
TL000004464,TR00001566,PR00675,1.0,51.55,0.0346,49.77
TL000004465,TR00000816,PR00185,3.0,91.78,0.1451,235.38
TL000004466,TR00001876,PR00696,4.96,44.18,0.1455,187.25
TL000004467,TR00001781,PR00631,1.0,18.64,0.1749,15.38
TL000004468,TR00001836,PR00350,8.0,35.8,0.0638,268.13
TL000004469,TR00001890,PR00423,1.0,70.41,0.0403,67.57
TL000004470,TR00001147,PR00535,2.0,98.84,0.0289,191.97
TL000004471,TR00000557,PR00594,1.0,81.01,0.1169,71.54
TL000004472,TR00001137,PR00040,11.78,53.6,0.0443,603.52
TL000004473,TR00001017,PR00163,2.0,117.32,0.0312,227.32
TL000004474,TR00000450,PR00217,6.0,12.21,0.1281,63.89
TL000004475,TR00001345,PR00191,4.38,34.58,0.1479,129.06
TL000004476,TR00002136,PR00021,3.0,77.67,0.0492,221.55
TL000004477,TR00000905,PR00426,2.0,58.24,0.0151,114.73
TL000004478,TR00000983,PR00471,7.0,24.94,0.175,144.01
TL000004479,TR00001854,PR00309,1.34,41.38,0.0252,54.06
TL000004480,TR00002042,PR00525,1.0,10.21,0.0448,9.76
TL000004481,TR00000578,PR00115,3.0,142.17,0.1781,350.56
TL000004482,TR00001175,PR00563,7.0,120.42,0.015,830.26
TL000004483,TR00001700,PR00655,2.0,63.37,0.0191,124.33
TL000004484,TR00000777,PR00310,1.45,84.3,0.0345,118.02
TL000004485,TR00002083,PR00327,5.0,8.57,0.0286,41.64
TL000004486,TR00001447,PR00083,1.0,63.16,0.0565,59.59
TL000004487,TR00001831,PR00058,2.0,84.9,0.1378,146.41
TL000004488,TR00000315,PR00018,3.86,50.87,0.1001,176.72
TL000004489,TR00000555,PR00275,5.0,42.62,0.125,186.44
TL000004490,TR00001153,PR00450,3.0,14.7,0.0747,40.8
TL000004491,TR00001638,PR00434,0.77,35.1,0.0307,26.2
TL000004492,TR00001248,PR00377,10.36,46.69,0.1292,421.21
TL000004493,TR00000996,PR00573,2.4,77.8,0.089,170.1
TL000004494,TR00000199,PR00357,7.0,12.22,0.0933,77.59
TL000004495,TR00001880,PR00368,3.0,85.48,0.0264,249.68
TL000004496,TR00000290,PR00192,3.1,115.54,0.1075,319.66
TL000004497,TR00001494,PR00302,6.0,115.04,0.1713,572.01
TL000004498,TR00001055,PR00201,3.0,41.13,0.0264,120.13
TL000004499,TR00001558,PR00444,14.0,64.6,0.0768,835.0
TL000004500,TR00000977,PR00631,2.0,21.75,0.152,36.89
TL000004501,TR00001995,PR00076,5.54,2.68,0.1728,12.28
TL000004502,TR00001640,PR00453,12.0,66.64,0.0905,727.33
TL000004503,TR00001342,PR00310,3.74,80.34,0.0817,275.9
TL000004504,TR00001252,PR00553,4.94,7.77,0.0762,35.47
TL000004505,TR00001403,PR00420,4.0,92.1,0.0516,349.39
TL000004506,TR00000482,PR00581,1.0,97.12,0.0128,95.88
TL000004507,TR00000346,PR00134,2.9,3.73,0.0466,10.3
TL000004508,TR00001362,PR00348,1.0,34.6,0.0082,34.31
TL000004509,TR00000267,PR00661,1.0,125.8,0.0016,125.61
TL000004510,TR00001532,PR00221,1.0,66.09,0.1337,57.26
TL000004511,TR00000203,PR00127,4.0,34.24,0.1043,122.67
TL000004512,TR00001481,PR00523,1.0,62.66,0.026,61.03
TL000004513,TR00000503,PR00282,3.49,40.23,0.1304,122.09
TL000004514,TR00000770,PR00205,11.0,146.8,0.0325,1562.33
TL000004515,TR00001828,PR00332,1.0,34.46,0.0763,31.83
TL000004516,TR00001598,PR00566,9.0,131.54,0.0591,1113.94
TL000004517,TR00001472,PR00157,10.0,94.74,0.163,792.98
TL000004518,TR00000888,PR00466,2.0,4.26,0.0474,8.11
TL000004519,TR00001641,PR00324,0.71,107.34,0.1714,63.15
TL000004520,TR00000279,PR00549,2.0,86.51,0.1029,155.23
TL000004521,TR00001895,PR00632,1.0,96.64,0.0311,93.63
TL000004522,TR00000987,PR00207,1.0,96.12,0.107,85.84
TL000004523,TR00001323,PR00479,8.0,24.71,0.0996,177.98
TL000004524,TR00001844,PR00015,4.0,82.99,0.092,301.41
TL000004525,TR00000351,PR00460,4.55,65.21,0.1098,264.13
TL000004526,TR00001096,PR00642,1.0,87.28,0.0347,84.25
TL000004527,TR00002112,PR00203,1.89,89.66,0.1646,141.57
TL000004528,TR00002138,PR00123,5.0,98.84,0.1441,422.99
TL000004529,TR00002183,PR00644,3.0,127.78,0.1782,315.06
TL000004530,TR00000908,PR00412,11.98,78.02,0.1575,787.45
TL000004531,TR00000559,PR00485,3.0,97.88,0.0825,269.4
TL000004532,TR00001035,PR00496,6.0,57.51,0.1448,295.11
TL000004533,TR00001536,PR00050,2.19,1.18,0.0969,2.33
TL000004534,TR00001809,PR00106,8.57,148.06,0.0415,1216.23
TL000004535,TR00001171,PR00315,4.0,125.7,0.0237,490.88
TL000004536,TR00000290,PR00044,3.0,98.48,0.1582,248.71
TL000004537,TR00002071,PR00151,1.23,71.07,0.1759,72.04
TL000004538,TR00000562,PR00287,1.53,123.33,0.0462,179.97
TL000004539,TR00001986,PR00181,3.0,67.3,0.069,187.97
TL000004540,TR00001660,PR00177,6.4,50.77,0.1021,291.74
TL000004541,TR00001189,PR00404,4.2,14.3,0.1208,52.81
TL000004542,TR00001202,PR00543,6.0,139.1,0.1214,733.24
TL000004543,TR00000427,PR00558,2.0,77.78,0.1708,128.99
TL000004544,TR00000238,PR00353,3.0,74.89,0.0557,212.17
TL000004545,TR00001028,PR00441,0.5,107.45,0.0358,51.8
TL000004546,TR00002130,PR00256,1.0,7.2,0.0487,6.85
TL000004547,TR00001819,PR00331,3.0,1.07,0.0464,3.07
TL000004548,TR00000440,PR00273,2.2,127.77,0.1217,246.9
TL000004549,TR00000183,PR00667,4.0,90.2,0.0309,349.68
TL000004550,TR00000978,PR00365,1.0,21.39,0.0139,21.1
TL000004551,TR00000830,PR00543,4.0,105.43,0.0555,398.29
TL000004552,TR00002115,PR00491,2.0,63.13,0.0907,114.82
TL000004553,TR00001184,PR00463,5.83,143.71,0.0997,754.24
TL000004554,TR00000923,PR00543,1.0,110.84,0.0344,107.03
TL000004555,TR00000115,PR00144,3.0,67.54,0.0954,183.3
TL000004556,TR00001236,PR00525,2.0,10.26,0.0985,18.5
TL000004557,TR00001339,PR00485,5.0,98.06,0.0173,481.8
TL000004558,TR00000606,PR00669,2.84,62.85,0.0632,167.23
TL000004559,TR00001288,PR00166,8.0,37.64,0.1699,249.95
TL000004560,TR00001339,PR00138,7.0,102.86,0.0661,672.37
TL000004561,TR00001937,PR00055,8.82,81.42,0.1125,637.35
TL000004562,TR00000357,PR00252,2.0,109.89,0.1027,197.21
TL000004563,TR00001885,PR00307,3.0,34.98,0.178,86.27
TL000004564,TR00000258,PR00287,5.07,112.97,0.007,568.72
TL000004565,TR00000234,PR00477,8.0,44.89,0.0258,349.86
TL000004566,TR00000852,PR00380,5.0,114.76,0.1784,471.46
TL000004567,TR00001855,PR00104,5.0,18.39,0.1763,75.75
TL000004568,TR00000704,PR00652,2.0,65.59,0.1602,110.17
TL000004569,TR00001812,PR00166,2.0,36.63,0.1253,64.08
TL000004570,TR00000746,PR00310,3.89,62.8,0.1222,214.46
TL000004571,TR00000399,PR00063,0.71,5.82,0.1327,3.58
TL000004572,TR00000492,PR00360,4.26,84.69,0.1399,310.29
TL000004573,TR00001253,PR00155,3.24,82.75,0.0031,267.26
TL000004574,TR00000605,PR00569,1.58,72.84,0.0608,108.08
TL000004575,TR00001394,PR00427,2.0,105.69,0.1078,188.59
TL000004576,TR00000629,PR00100,3.0,74.98,0.0862,205.55
TL000004577,TR00002079,PR00654,5.27,73.53,0.0175,380.72
TL000004578,TR00000425,PR00063,5.17,5.94,0.0993,27.67
TL000004579,TR00000946,PR00354,2.01,85.87,0.0093,171.01
TL000004580,TR00001949,PR00699,4.05,41.62,0.0243,164.47
TL000004581,TR00001812,PR00688,1.0,127.83,0.1476,108.96
TL000004582,TR00001610,PR00225,5.0,148.99,0.0304,722.27
TL000004583,TR00002148,PR00209,7.0,67.4,0.0541,446.25
TL000004584,TR00000257,PR00457,5.0,24.28,0.112,107.78
TL000004585,TR00000036,PR00048,2.0,84.94,0.0716,157.73
TL000004586,TR00001573,PR00557,3.16,88.26,0.1257,243.83
TL000004587,TR00000220,PR00541,1.0,24.97,0.0194,24.49
TL000004588,TR00001411,PR00210,5.4,25.99,0.172,116.23
TL000004589,TR00002153,PR00051,16.5,132.94,0.0355,2115.5
TL000004590,TR00001528,PR00091,1.7,21.39,0.0613,34.14
TL000004591,TR00000293,PR00362,1.0,4.19,0.1356,3.62
TL000004592,TR00000211,PR00307,4.0,40.64,0.007,161.41
TL000004593,TR00001096,PR00424,3.0,90.61,0.1783,223.37
TL000004594,TR00001330,PR00054,4.0,24.05,0.0669,89.74
TL000004595,TR00000109,PR00171,2.0,12.93,0.179,21.23
TL000004596,TR00001690,PR00156,0.5,120.82,0.1047,54.08
TL000004597,TR00002156,PR00635,4.0,129.76,0.0089,514.39
TL000004598,TR00000027,PR00058,2.0,96.45,0.1415,165.6
TL000004599,TR00001785,PR00501,4.93,142.73,0.0638,658.74
TL000004600,TR00000433,PR00534,2.0,111.36,0.0448,212.76
TL000004601,TR00000349,PR00506,4.27,7.08,0.0309,29.3
TL000004602,TR00001717,PR00159,19.0,12.32,0.1685,194.65
TL000004603,TR00000230,PR00523,1.0,55.93,0.1476,47.67
TL000004604,TR00000989,PR00340,3.0,36.54,0.1184,96.63
TL000004605,TR00000807,PR00156,7.57,94.08,0.1355,615.69
TL000004606,TR00001735,PR00425,4.0,34.45,0.0085,136.63
TL000004607,TR00000470,PR00355,3.98,105.23,0.005,416.72
TL000004608,TR00001644,PR00612,3.98,8.82,0.0796,32.3
TL000004609,TR00000411,PR00204,1.0,18.56,0.1735,15.34
TL000004610,TR00001406,PR00475,4.0,64.07,0.0727,237.65
TL000004611,TR00000390,PR00053,2.0,114.69,0.0728,212.68
TL000004612,TR00001950,PR00364,5.0,65.2,0.0392,313.19
TL000004613,TR00000410,PR00068,5.0,127.73,0.0319,618.28
TL000004614,TR00001290,PR00405,8.0,138.89,0.0972,1003.07
TL000004615,TR00001167,PR00220,6.01,85.86,0.1027,463.0
TL000004616,TR00000214,PR00038,5.0,128.86,0.1735,532.52
TL000004617,TR00001873,PR00082,4.0,60.66,0.0916,220.4
TL000004618,TR00001345,PR00549,2.0,101.16,0.0192,198.44
TL000004619,TR00001007,PR00697,2.33,52.84,0.1253,107.7
TL000004620,TR00001571,PR00342,2.0,100.63,0.0101,199.24
TL000004621,TR00000363,PR00512,8.0,73.27,0.1204,515.6
TL000004622,TR00001869,PR00033,2.0,44.99,0.0074,89.32
TL000004623,TR00000585,PR00022,2.0,12.43,0.0031,24.79
TL000004624,TR00001502,PR00320,4.0,114.96,0.1771,378.4
TL000004625,TR00001061,PR00193,4.0,35.22,0.0012,140.7
TL000004626,TR00000995,PR00062,8.0,6.95,0.0036,55.38
TL000004627,TR00000783,PR00025,4.0,111.87,0.1352,386.95
TL000004628,TR00001373,PR00470,6.77,79.89,0.0867,493.91
TL000004629,TR00000410,PR00421,2.0,84.5,0.0098,167.34
TL000004630,TR00000449,PR00114,2.0,65.89,0.1521,111.73
TL000004631,TR00002031,PR00370,1.0,114.96,0.007,114.16
TL000004632,TR00002131,PR00673,3.0,92.15,0.0885,251.98
TL000004633,TR00001134,PR00467,1.0,110.71,0.0466,105.56
TL000004634,TR00001137,PR00405,3.0,108.51,0.057,307.0
TL000004635,TR00001196,PR00557,8.25,111.29,0.152,778.61
TL000004636,TR00001595,PR00380,13.0,91.34,0.1786,975.42
TL000004637,TR00000301,PR00193,2.0,36.66,0.093,66.5
TL000004638,TR00000557,PR00351,4.39,64.68,0.0608,266.68
TL000004639,TR00000580,PR00211,9.0,13.11,0.0692,109.83
TL000004640,TR00000086,PR00606,2.0,62.21,0.0488,118.36
TL000004641,TR00001713,PR00303,7.0,77.82,0.0021,543.6
TL000004642,TR00001686,PR00566,4.0,138.09,0.1712,457.8
TL000004643,TR00001802,PR00318,6.0,26.8,0.1202,141.45
TL000004644,TR00000016,PR00030,5.55,100.29,0.0043,554.23
TL000004645,TR00000986,PR00659,1.0,30.35,0.1092,27.04
TL000004646,TR00002179,PR00125,1.0,83.05,0.0239,81.06
TL000004647,TR00000374,PR00128,5.0,5.61,0.0499,26.67
TL000004648,TR00001118,PR00620,3.29,89.27,0.152,249.04
TL000004649,TR00000056,PR00563,2.0,122.15,0.011,241.59
TL000004650,TR00001881,PR00687,2.0,25.67,0.0993,46.24
TL000004651,TR00001721,PR00229,3.0,73.22,0.0415,210.56
TL000004652,TR00001910,PR00680,3.09,98.43,0.1041,272.5
TL000004653,TR00001550,PR00203,0.66,86.56,0.0051,56.84
TL000004654,TR00000487,PR00451,4.31,92.3,0.1213,349.57
TL000004655,TR00000607,PR00576,2.0,10.83,0.1218,19.03
TL000004656,TR00002092,PR00422,1.0,110.87,0.0486,105.48
TL000004657,TR00001264,PR00005,10.78,100.64,0.1329,940.79
TL000004658,TR00000636,PR00698,3.0,22.47,0.1365,58.21
TL000004659,TR00001656,PR00619,4.57,13.48,0.1525,52.22
TL000004660,TR00000040,PR00054,1.0,17.62,0.1357,15.23
TL000004661,TR00001286,PR00255,8.0,36.11,0.1391,248.69
TL000004662,TR00001497,PR00626,1.0,40.53,0.0496,38.51
TL000004663,TR00002153,PR00219,0.5,135.64,0.1659,56.57
TL000004664,TR00000398,PR00028,2.68,117.65,0.1409,270.86
TL000004665,TR00000412,PR00276,6.0,93.85,0.0217,550.9
TL000004666,TR00000617,PR00135,2.4,42.5,0.0821,93.62
TL000004667,TR00001004,PR00032,3.32,76.4,0.1673,211.22
TL000004668,TR00000168,PR00668,1.22,119.85,0.1335,126.71
TL000004669,TR00000914,PR00075,1.0,135.86,0.022,132.88
TL000004670,TR00001466,PR00517,1.0,75.06,0.0109,74.24
TL000004671,TR00001916,PR00471,2.0,29.75,0.0473,56.69
TL000004672,TR00000240,PR00675,3.0,44.72,0.0226,131.14
TL000004673,TR00001409,PR00565,9.0,98.38,0.0291,859.62
TL000004674,TR00000122,PR00122,2.25,66.72,0.1018,134.84
TL000004675,TR00000925,PR00573,5.11,77.96,0.1289,347.01
TL000004676,TR00001566,PR00302,3.0,138.13,0.0251,403.96
TL000004677,TR00002154,PR00522,1.0,88.59,0.0925,80.4
TL000004678,TR00000441,PR00098,15.0,65.39,0.078,904.37
TL000004679,TR00001283,PR00293,1.0,125.36,0.1239,109.83
TL000004680,TR00000429,PR00486,10.0,22.15,0.1513,188.03
TL000004681,TR00000992,PR00375,1.97,44.75,0.0856,80.61
TL000004682,TR00000870,PR00297,4.85,52.37,0.0344,245.25
TL000004683,TR00000453,PR00117,5.0,82.61,0.0826,378.9
TL000004684,TR00000874,PR00401,3.0,110.02,0.0876,301.15
TL000004685,TR00001868,PR00041,4.0,119.69,0.0474,456.09
TL000004686,TR00001431,PR00392,16.0,114.47,0.029,1778.38
TL000004687,TR00000016,PR00464,3.04,19.92,0.079,55.77
TL000004688,TR00000853,PR00225,4.0,140.44,0.0874,512.65
TL000004689,TR00001185,PR00553,3.32,9.71,0.1637,26.96
TL000004690,TR00000795,PR00077,6.17,15.92,0.1617,82.36
TL000004691,TR00001881,PR00373,4.0,128.04,0.1509,434.85
TL000004692,TR00001688,PR00438,8.0,4.99,0.1595,33.58
TL000004693,TR00000253,PR00332,1.0,27.37,0.0892,24.93
TL000004694,TR00002155,PR00482,4.91,71.64,0.0483,334.77
TL000004695,TR00000647,PR00134,1.61,3.09,0.1409,4.27
TL000004696,TR00001126,PR00072,1.0,22.24,0.107,19.86
TL000004697,TR00000804,PR00152,8.0,28.67,0.1569,193.4
TL000004698,TR00002087,PR00495,6.0,123.72,0.0298,720.22
TL000004699,TR00002177,PR00244,8.0,113.84,0.147,776.86
TL000004700,TR00001318,PR00618,2.15,112.66,0.1158,214.17
TL000004701,TR00002144,PR00435,10.0,55.1,0.0755,509.34
TL000004702,TR00000814,PR00372,4.0,28.67,0.1434,98.25
TL000004703,TR00001956,PR00589,2.0,64.81,0.1315,112.58
TL000004704,TR00001772,PR00445,2.0,35.32,0.1213,62.08
TL000004705,TR00000104,PR00124,2.0,10.2,0.0003,20.4
TL000004706,TR00001874,PR00237,4.0,78.3,0.1567,264.13
TL000004707,TR00000914,PR00279,7.0,62.36,0.0019,435.74
TL000004708,TR00001079,PR00275,4.0,42.05,0.0163,165.46
TL000004709,TR00000799,PR00442,2.36,86.32,0.0653,190.41
TL000004710,TR00001756,PR00649,1.0,17.06,0.1276,14.88
TL000004711,TR00001489,PR00615,6.82,107.73,0.1629,614.98
TL000004712,TR00000978,PR00570,3.0,52.65,0.0038,157.36
TL000004713,TR00001958,PR00576,1.0,10.84,0.0337,10.47
TL000004714,TR00002176,PR00201,6.0,33.1,0.127,173.37
TL000004715,TR00000364,PR00374,1.0,11.11,0.1284,9.68
TL000004716,TR00000480,PR00523,3.0,59.72,0.1337,155.21
TL000004717,TR00001164,PR00635,5.0,99.06,0.0949,448.31
TL000004718,TR00002192,PR00304,4.8,67.31,0.0599,303.74
TL000004719,TR00000543,PR00013,3.0,52.08,0.0889,142.36
TL000004720,TR00000686,PR00319,5.0,80.35,0.0321,388.87
TL000004721,TR00002188,PR00681,4.0,18.98,0.0837,69.57
TL000004722,TR00000021,PR00435,9.0,58.77,0.0311,512.48
TL000004723,TR00001279,PR00220,1.08,95.99,0.0307,100.48
TL000004724,TR00000748,PR00691,5.0,47.33,0.036,228.11
TL000004725,TR00000683,PR00653,3.6,45.07,0.0862,148.28
TL000004726,TR00001311,PR00361,1.0,8.0,0.1658,6.67
TL000004727,TR00001151,PR00175,1.25,17.88,0.0691,20.8
TL000004728,TR00000805,PR00248,3.18,48.86,0.0504,147.54
TL000004729,TR00000708,PR00021,4.0,81.47,0.0685,303.57
TL000004730,TR00000872,PR00543,1.0,130.83,0.043,125.21
TL000004731,TR00001111,PR00147,9.0,19.68,0.0632,165.91
TL000004732,TR00000617,PR00101,3.35,41.18,0.1644,115.28
